Row,avg_time,avg_err
WLK21,3154.4927324,1.62536650805123e-14
WK20,12057.7202096,1.50102152929321e-14
WLK21_CR,3154.4927324,1.61648472385423e-14
WK20_CR,12057.7202096,1.49658063719471e-14
JL19,15415.413324,1.26941622717869e-05
JL19_CR,15415.413324,1.2694730145979e-05
