Row,avg_time,avg_err
WLK21,296.0864334,1.64313007644523e-15
WK20,643.3122634,1.82076576038526e-15
WLK21_CR,296.0864334,1.46549439250521e-15
WK20_CR,643.3122634,1.55431223447522e-15
JL19,843.854263,9.45710176836201e-12
JL19_CR,843.854263,7.42749716309277e-06
