39.680648,40.272445,40.87966,41.470098,42.097077,42.694097,43.290176,43.984313,44.629769,45.221353,45.808993,46.455248,47.043956,47.641426,48.232279,48.845288,49.435278,50.027883,50.617353,51.20892,51.802013,52.396591,53.0578,53.70225,54.121096
0.000543451671808803,0.000143279947871111,2.785680490347e-05,8.3069080085707e-06,2.45717551194957e-06,6.3307762965259e-07,1.52051665258668e-07,2.84673353778686e-08,6.73493372183032e-09,4.06491973414802e-09,2.4204600546085e-09,9.4352037294243e-10,2.49728238088665e-10,4.48334702696229e-11,7.1240791044147e-12,2.71183075994941e-12,1.62003743753303e-12,8.69970762096273e-13,3.67483821150927e-13,1.13464793116691e-13,2.44249065417534e-14,2.66453525910038e-15,4.44089209850063e-16,2.22044604925031e-16,2.22044604925031e-16
16.465832,17.028555,17.590542,18.149969,18.720238,19.289408,19.854821,20.469238,21.143291,21.817786,22.491777,23.160027,23.795878,24.251489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00257205186183e-05,2.0369929661701e-05,3.91441215352728e-06,3.21601915764802e-07,7.54749596154625e-10,1.01803898644448e-08,4.69657113200128e-09,6.94144297597177e-10,1.83772996820153e-11,5.45608003221787e-12,5.66435787163755e-12,1.28519417330608e-12,8.65973959207622e-14,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.480922,26.123485,26.751484,27.385627,28.02797,28.659526,29.270761,29.886693,30.5074,31.117948,31.711298,32.275855,32.829414,33.380591,33.936897,34.490313,35.045166,35.602982,36.161596,36.715866,37.271603,37.717921,NaN,NaN,NaN
0.000306775793018854,0.000176502369113596,8.09185296972714e-05,2.28691409200898e-05,9.48154871949214e-07,7.31604042236711e-07,5.05293002994733e-07,5.83261523523504e-08,7.94259324976565e-09,1.12798832496708e-08,2.55808241256261e-09,1.07581943353807e-10,2.13288275929813e-10,8.88173978808027e-11,5.28554977563545e-12,2.9858338024269e-12,2.60835797405434e-12,2.93765012315816e-13,2.46469511466785e-14,6.43929354282591e-14,1.15463194561016e-14,1.77635683940025e-15,NaN,NaN,NaN
19.682844,20.245337,20.878498,21.558385,22.146875,22.710059,23.2721,23.833181,24.398178,24.961746,25.526672,26.093292,26.654455,27.217981,27.783398,28.356719,28.942984,29.519609,30.082604,30.745797,NaN,NaN,NaN,NaN,NaN
1.13196929230064e-05,7.62615182559045e-07,9.69399844841234e-08,3.64193404323032e-08,6.68337252207607e-09,1.93341787024792e-09,3.75807385211147e-10,1.35301991832648e-10,1.67110769666579e-11,1.00932595614722e-11,4.31965574421156e-12,7.19424519957101e-13,4.89830398464619e-13,6.52811138479592e-14,1.50990331349021e-14,4.88498130835069e-15,0,4.44089209850063e-16,3.10862446895044e-15,3.10862446895044e-15,NaN,NaN,NaN,NaN,NaN
21.403054,22.053755,22.671255,23.289019,23.916856,24.551361,25.165157,25.788273,26.405527,27.024406,27.642025,28.280158,28.919494,29.685628,30.431139,30.840197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.17893861970986e-05,3.96690796966581e-06,7.93942841692541e-07,1.09840589956889e-07,8.77939054788612e-09,4.2906633801465e-10,3.81644715830021e-10,1.56227475400783e-10,2.91175972222391e-11,2.65365507345905e-12,5.55111512312578e-14,7.01660951563099e-14,4.15223411209809e-14,9.10382880192628e-15,1.11022302462516e-15,1.11022302462516e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
