Row,avg_time,avg_err
WLK21,12.75693292,1.86961557346876e-15
WK20,21.26259095,1.73638881051374e-15
WLK21_CR,12.75693292,1.90514271025677e-15
WK20_CR,21.26259095,1.84297022087776e-15
AN19,222.43762641,5.57331958361829e-16
JL19,58.46209881,3.73216965368073e-07
JL19_CR,58.46209881,0.000446250746104846
