Row,avg_time,avg_err
WLK21,3.5751367,5.32907051820075e-16
WK20,11.45840506,4.5852210917019e-16
WLK21_CR,3.5751367,5.67323965583455e-16
WK20_CR,11.45840506,5.51780843238703e-16
AN19,190.8983182,8.32200974798525e-14
JL19,27.3637811,9.64520590213736e-05
JL19_CR,27.3637811,9.6461288748958e-05
