117.820003,128.19036,138.34928,148.590917,159.166233,168.647316,177.416231,184.776989,191.274835,198.485039,204.981221,212.181106,NaN,NaN,NaN,NaN
404.840743553339,6.0939623108873,43.9102068746228,0.316631007951674,7.05706724279942e-07,1.45871170698086e-09,2.08077999275247e-12,1.67643676718399e-14,4.44089209850063e-16,2.22044604925031e-16,4.44089209850063e-16,1.11022302462516e-16,NaN,NaN,NaN,NaN
111.206919,118.590686,125.808277,133.038408,140.341764,147.142951,155.115642,161.758326,169.079716,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.31103271991075,0.00689080829727007,0.000163526862673624,1.11180110451414e-07,2.79847256479115e-11,4.66293670342566e-14,1.33226762955019e-15,4.44089209850063e-16,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.501956,117.698386,124.883038,132.077143,139.280901,146.487583,152.973417,160.182308,166.668087,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.65801120620671,2.09328160583647,101.340994760107,3.48151582785228e-06,3.14937187440023e-10,9.61453139325386e-14,6.66133814775094e-16,2.22044604925031e-16,2.5113244817021e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.118157,118.642584,126.467908,134.862312,143.812693,152.816386,164.426907,175.063789,184.936438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387.651682444893,3.82435692413892,0.000124924401550874,6.82032924803622e-07,1.38774547409071e-10,8.88178419700125e-14,6.66133814775094e-16,0,5.04041253179821e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.520943,115.861101,123.136991,130.399486,137.653574,144.959049,152.329795,159.651854,166.712447,174.956944,184.114054,194.752224,NaN,NaN,NaN,NaN
4.52243076717657,7.08986526959935,0.18282075824992,0.0103276856591119,9.15164099990484e-06,3.64456882451236e-08,5.20805620851661e-12,1.08801856413265e-14,2.22044604925031e-16,2.22044604925031e-16,6.66133814775094e-16,4.44089209850063e-16,NaN,NaN,NaN,NaN
112.366936,119.739435,127.078509,133.827799,140.385784,146.95864,154.460184,161.405466,168.925496,176.307598,NaN,NaN,NaN,NaN,NaN,NaN
32.3974495293678,0.15745342672185,6.20593137456993e-05,1.17355986706258e-07,2.1031842933894e-10,9.40136857252583e-13,0,2.22044604925031e-16,0,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN
103.766558,110.963488,118.191749,125.389008,131.865334,139.847903,147.669356,155.146391,162.588652,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.870148305154,0.145556765296609,0.00902614001931523,0.000508926960928857,4.02140543087626e-11,1.49213974509621e-13,0,4.44089209850063e-16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.292586,141.628637,151.718238,159.968636,167.326081,174.676658,182.029393,189.381664,196.005369,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5764704466867,0.0180240572254025,5.8961831773674e-05,6.55253638015552e-08,2.85442780523226e-11,3.10862446895044e-15,4.44089209850063e-16,0,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.305645,125.702237,133.06739,140.485654,147.837914,155.204116,163.379253,170.818703,179.229762,187.102577,195.530171,203.275031,210.241113,NaN,NaN,NaN
366.32631019541,11.7966691413826,544.922597692115,0.320995451506274,1.80285250171838,6.04570265627657e-07,1.96638216820588e-09,5.5282445288185e-12,3.21520587931445e-13,8.88178419700125e-16,4.44089209850063e-16,6.66133814775094e-16,6.66133814775094e-16,NaN,NaN,NaN
108.366289,115.67897,123.095815,130.577037,137.897613,144.769522,152.61123,159.207731,166.596835,173.264542,182.385484,190.571007,200.321691,NaN,NaN,NaN
12.0167500342465,0.733641424503499,120.586019299842,50.7371400175329,113.481441846282,139.701739052994,9.32499188976976e-09,7.94586618724225e-12,5.48450174164827e-14,4.44089209850063e-16,2.22044604925031e-16,4.44089209850063e-16,1.11022302462516e-15,NaN,NaN,NaN
108.550997,116.92851,125.5485,134.03933,141.762498,149.099518,156.394646,163.816552,171.258204,178.751492,185.367476,192.909948,200.44531,207.065088,NaN,NaN
31.4943860174609,0.0999570009080082,9.56516803578613,7.19750748031588,0.133643931630334,2.90419362647398e-06,5.72960956457536e-08,2.1772361691319e-11,6.66133814775094e-15,1.55431223447522e-15,1.33226762955019e-15,1.33226762955019e-15,8.88178419700125e-16,4.9960036108132e-14,NaN,NaN
110.120962,117.542905,124.956471,132.369792,139.786904,147.202085,153.890135,161.324453,168.00533,175.687956,183.083672,190.887837,199.496438,NaN,NaN,NaN
32771.302729048,17393.2339226075,1.7186812539113,17.7124605096342,0.128765608117744,3.34969152415709e-08,1.10663256336352e-10,9.14823772291129e-14,6.66133814775094e-16,2.22044604925031e-16,8.88178419700125e-16,3.19744231092045e-13,2.88657986402541e-15,NaN,NaN,NaN
107.270381,118.540338,129.81151,140.408169,151.100618,160.943169,168.678482,176.158217,182.919573,190.377466,197.085988,204.539607,211.259945,218.717471,226.146284,NaN
28.340161669158,2.851605148362,244.150626009012,0.021311159493139,0.589386946936457,9.93738452526038e-06,7.58710820836228e-08,2.0293078328848e-10,1.3754775096686e-11,1.06581410364015e-13,1.55431223447522e-15,2.22044604925031e-16,2.22044604925031e-16,6.66133814775094e-16,6.84341472378946e-13,NaN
112.385842,120.487305,127.988438,134.794505,142.689433,150.838213,159.37951,166.089368,173.527077,180.96606,NaN,NaN,NaN,NaN,NaN,NaN
