109.651995,117.117296,124.645104,132.370887,139.749525,147.331311,155.104819,164.326911,174.463549,184.000765,194.866459,205.233524,215.945148,226.529761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3692679.50132198,261057.602063041,536252744.045152,5148968859.60582,13319602.2711541,12395.2645147293,4144.45028261916,1.10018001143297e+18,2.34843566211365e+18,2.98572284626361,0.372457063712981,0.000442897005882514,1.12478178415643e-06,2.736744164622e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.768641,111.949859,119.145293,126.347703,133.532196,140.719132,147.912675,154.353331,161.524768,168.044555,175.21918,181.728253,188.904303,196.42219,205.143141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
428288.293440005,1136931.29401046,92519629797.5461,14888429161334.7,146908779.671826,506355.013081149,8696874811347.11,19802770.3373171,4315664524188.83,542984310.93999,4771168.48269883,776686443702.912,392.354415195573,44.5014945151539,3.63416008397621e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.21081,119.913146,127.58259,135.311614,143.025745,151.34415,158.954653,166.993278,173.988455,183.178519,191.351559,201.686095,212.590698,224.72888,236.857669,248.683484,258.952766,269.370296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3263202765.95935,8381277072.11873,257177839779.397,1060051340525.31,26501258.6633196,106790778349.661,159697136583.755,59452316.22048,359096200179.004,96028074.6593823,178531372.197258,139928011.812897,40070008.6228716,7034007566.77287,22694527.3639212,23562419.2086592,17206058.0111587,1.69126490590088e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.74168,122.296262,129.859122,136.632343,143.627677,151.176376,158.828037,166.756528,175.720901,184.853308,195.750434,206.723622,220.1179,235.060067,247.868204,256.083644,263.670796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1374229.53571069,441255.879355203,4914782.47065798,786817.90834483,343382318.923852,4312031.95136987,148473.110972,14577683531.3669,343219.547076004,338237.467953252,339314.384323145,1099052.77561736,339344.427551688,802.54238871327,1871.58432277554,30737.8837496302,2.99630764644121e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.729143,113.780051,121.732035,129.284076,137.471743,146.227971,157.376053,168.530988,178.459967,189.144057,200.922089,211.775188,221.308752,228.641533,235.249966,242.571193,249.161552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21238289.9501872,4475024.42804207,2367094776.65865,861355648.725884,11977509215.3785,38090388869.1878,953650513.92363,63335782177204.1,261576854.460271,3.1033643306794,337033575513690,543893902.069902,209887164.116139,49556282473314.9,26863496818.4282,1.14863674127719e-11,3.27884386308597e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.672749,115.135497,123.762393,133.859677,143.592221,153.477872,163.052739,172.5466,182.254634,192.214409,200.723335,208.036243,214.603764,221.170204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61156791414.7014,11029468483.2781,564221269.262474,70150662.8010509,335996603.043359,307015714.468665,9424822.62514481,27780236.6193135,10268727.3161457,1913972.22871716,3.58546530690931e+15,715847491.335537,4781351495813.91,8.14814882232895e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.43031,125.619122,136.149184,146.251702,154.98832,163.712171,173.508384,180.284709,187.511259,193.994666,201.193245,207.675,214.875552,222.073242,229.270905,236.469767,243.680277,250.162139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7326485050.78942,58981474940.8678,44171814.4482615,8171321892.72619,1.12397452870157e+15,3363988929.2391,54924.0011100759,5228.82132938419,379753.599060225,8234856124.79076,503.890844635547,4690645489039.29,6077220855.72718,9478350244.01549,2012006869158.35,157992.692292475,157321.300603537,9.82722792031154e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.368903,135.70979,143.018249,150.305793,157.580038,164.862089,171.416122,178.721596,185.289863,192.589212,199.156159,206.46615,213.034153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2734.93388326095,1910.19514745572,352514.600321959,181822503.773548,3128441270.95817,1619539495693.45,131802741578484,7394923595407.4,73221737.2931895,0.760440793802814,0.000101893970487321,3.43088020793303e-06,1.61204383175573e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.642003,118.225735,125.657547,132.307452,139.29024,146.637037,154.648968,162.054685,168.830118,177.015564,184.045561,191.806278,199.031554,206.152255,213.986527,221.110518,230.24426,239.584412,249.744111,260.778383,270.79573,280.958235,292.255015,301.698538,312.252507,320.368222
