0.361098,0.363223,0.365413,0.367521,0.369632,0.371739,0.373847,0.375954,0.378135,0.38024,0.382348,0.384456,0.386564,0.388667,0.390855,0.392957,0.395113,0.397215,0.399321,0.401425,0.40353,0.405633,0.407741,0.409842,0.412011,0.414192,0.416376,0.418561,0.420678,0.422784,0.424905,0.427008,0.429119,0.431227,0.43333,0.435517,0.437704,0.439808,0.441913,0.444078,0.446262,0.448368,0.450474,0.452577,0.454765,0.45687,0.459045,0.461228,0.463351,0.465454,0.467558,0.469659,0.471761,0.473865,0.476002,0.478181,0.480373,0.482478,0.484582,0.486685,0.488799,0.490901,0.493092,0.495194,0.497298,0.499401,0.501546,0.503647,0.505844,0.507946,0.510132,0.512234,0.51434,0.51644,0.518547,0.520651,0.522834,0.524934,0.527046,0.529229,0.531338,0.531572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.470639279339014,-0.466299187913028,-0.459863761614014,-0.451354894649686,-0.44079480453801,-0.428204171330592,-0.413604495592953,-0.397020957110209,-0.378482381573287,-0.358022118358493,-0.335677713429993,-0.311490201099575,-0.285503520101252,-0.257764276645865,-0.228322048838403,-0.197229839470265,-0.16454438200641,-0.130326017118151,-0.0946381909205907,-0.0575470260095936,-0.0191211603769181,3.89324814609182e-07,-0.000167990543693541,2.85618884099392e-08,1.18886220867864e-08,8.33207680628334e-09,9.3914578336296e-09,3.6538434500244e-09,9.22603327069282e-10,4.02560695889065e-09,2.29813856833516e-09,5.34148725250816e-10,9.2361762682458e-10,1.66483848929033e-09,5.19452481029248e-10,1.20079057808198e-10,7.71578356761893e-10,5.30853583313728e-10,4.71014338643272e-11,2.21591633930984e-10,3.77001985185643e-10,1.16095133506633e-10,2.20201634704154e-11,1.87321713696065e-10,1.30345956250721e-10,6.81321665751966e-12,5.60529400672749e-11,9.60889146028876e-11,2.72257771882778e-11,5.9956484221857e-12,4.83360018677104e-11,3.38440386826733e-11,1.0893508317622e-12,1.50151002742405e-11,2.55107046598368e-11,6.76259048759675e-12,1.73550063209404e-12,1.29865007636454e-11,9.00479690812972e-12,1.93178806284777e-13,4.14468459553063e-12,6.92690349524128e-12,1.7439383270812e-12,5.08038056068472e-13,3.5766944961324e-12,2.43050024550939e-12,4.04121180963557e-14,1.16529008664656e-12,1.90825133472572e-12,4.59188242984965e-13,1.52766688188422e-13,1.00097707900204e-12,6.63469279515994e-13,8.88178419700125e-15,3.31290550548147e-13,5.30242516560975e-13,1.20348175869367e-13,4.48530101948563e-14,2.8377300509419e-13,1.82076576038526e-13,2.66453525910038e-15,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.345263,0.347363,0.349592,0.351755,0.353911,0.356059,0.358226,0.360384,0.362538,0.364627,0.366785,0.368941,0.371095,0.373256,0.375411,0.377484,0.379565,0.381643,0.383785,0.38586,0.387939,0.390021,0.392097,0.394208,0.396364,0.398509,0.400667,0.402817,0.404975,0.407142,0.409219,0.411308,0.413407,0.415583,0.417739,0.419896,0.422049,0.424202,0.426318,0.428472,0.430619,0.432773,0.434939,0.437003,0.439076,0.441221,0.443376,0.445524,0.447672,0.449822,0.451969,0.454115,0.456265,0.458413,0.460488,0.462627,0.464782,0.466948,0.469103,0.471254,0.473404,0.475556,0.477712,0.479868,0.482034,0.484107,0.486265,0.488419,0.490494,0.492573,0.494738,0.49683,0.498924,0.500999,0.503071,0.505137,0.50721,0.509287,0.51137,0.513448,0.515519,0.517675,0.518983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.478285132841352,-0.47394293502483,-0.467509871655734,-0.459000209979507,-0.448428975786438,-0.435817992448904,-0.421192976894212,-0.404580386064363,-0.38600966231534,-0.365513891850265,-0.343129328260717,-0.31889516910534,-0.29285426671586,-0.265053083312283,-0.235541161583534,-0.204371231018684,-0.17159940813313,-0.137284967873494,-0.101490151098582,-0.0642801412050833,-0.0257229080478032,5.49183026166133e-07,7.98903871945811e-08,2.60343040459077e-08,1.43276643882473e-08,9.76971925581438e-09,3.76682729452682e-09,5.24522780764869e-09,1.2569447704891e-09,1.95998062224589e-09,9.83737091786452e-10,6.66956712080946e-10,5.08981301550193e-10,3.7467273727998e-10,1.74647851736154e-10,2.42735609390365e-10,6.23452400816404e-11,1.20476961740223e-10,5.55790968803649e-11,3.5775826745521e-11,4.77360373452029e-11,1.38857814135918e-11,2.18705054066959e-11,1.44959599879257e-11,6.16662276797797e-12,1.11821663040246e-11,3.1996627569697e-12,4.29967172976831e-12,4.54214443834644e-12,4.43201031430362e-13,3.24451576716456e-12,6.11954931173386e-13,1.17328369242387e-12,9.96536186903541e-13,2.39808173319034e-13,7.74935671188359e-13,2.1405099914773e-13,2.22044604925031e-13,3.38840067115598e-13,5.37347943918576e-14,1.70530256582424e-13,9.41469124882133e-14,5.32907051820075e-14,9.72555369571637e-14,1.77635683940025e-15,5.6843418860808e-14,2.75335310107039e-14,7.99360577730113e-15,2.97539770599542e-14,7.105427357601e-15,1.19904086659517e-14,7.105427357601e-15,4.44089209850063e-15,6.66133814775094e-15,8.88178419700125e-16,3.10862446895044e-15,5.32907051820075e-15,-1.33226762955019e-15,3.5527136788005e-15,0,1.33226762955019e-15,8.88178419700125e-16,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33711,0.339199,0.341411,0.343487,0.345563,0.347638,0.349709,0.351778,0.353849,0.355919,0.357989,0.360061,0.362161,0.36423,0.366312,0.368389,0.370468,0.372536,0.374615,0.376688,0.37876,0.380834,0.382921,0.384995,0.38707,0.38914,0.391211,0.393282,0.395357,0.397427,0.399502,0.40157,0.403652,0.405731,0.407802,0.40987,0.411939,0.414006,0.416077,0.418144,0.420213,0.422283,0.424355,0.426424,0.428493,0.43056,0.43264,0.434729,0.4368,0.438873,0.440955,0.443034,0.445108,0.447178,0.449248,0.451314,0.453382,0.455454,0.457525,0.459592,0.461662,0.463735,0.465808,0.467875,0.469942,0.472008,0.474074,0.476144,0.478213,0.480331,0.482401,0.484472,0.486539,0.488608,0.490681,0.492751,0.494825,0.496564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.479177129154979,-0.474816085247491,-0.468368107057425,-0.459839243589819,-0.44924464944521,-0.436609328689077,-0.421955651033367,-0.405308660484741,-0.386699252664824,-0.366161185577064,-0.343730563016748,-0.319446954980565,-0.293353118855822,-0.26549507985394,-0.235922541764916,-0.204688749850416,-0.171850065206634,-0.137465772799148,-0.101598135422694,-0.0643124086920408,-0.025676711407653,5.50131281862321e-07,9.46645779542621e-08,5.30867225734255e-08,1.27690573670236e-08,1.63689573007275e-08,7.96994736873557e-09,3.21814219716998e-09,4.52692994201698e-09,1.80135772964718e-09,1.15656861865432e-09,1.45919365479585e-09,6.99481805810365e-10,2.78808531817276e-10,7.08070047039655e-10,1.70476077698822e-10,1.7214274450339e-10,2.73608691259142e-10,9.19380127584191e-11,5.87014881148207e-11,1.41589406865705e-10,3.07522896036971e-11,3.15387715943416e-11,6.95736801503699e-11,1.02198249862795e-11,1.88058457695206e-11,3.2947422567986e-11,4.51683135338499e-12,1.00883745801639e-11,1.62736490949555e-11,1.94111393625462e-12,5.35038680027355e-12,8.36486435673578e-12,5.33351141029925e-13,3.13926662443009e-12,4.13624690054348e-12,1.34559030584569e-13,1.83897341798911e-12,1.98330241119038e-12,8.88178419700125e-14,9.9298347322474e-13,1.00097707900204e-12,2.17603712826531e-14,5.58664225991379e-13,4.9693582582222e-13,2.22044604925031e-15,3.16635606623095e-13,2.40696351738734e-13,3.10862446895044e-15,1.76747505520325e-13,1.16795462190566e-13,6.21724893790088e-15,9.63673585374636e-14,5.6399329650958e-14,2.22044604925031e-15,5.32907051820075e-14,2.75335310107039e-14,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.471041,0.473156,0.475394,0.47749,0.479591,0.481682,0.48378,0.485874,0.487965,0.490051,0.492145,0.494231,0.496322,0.498421,0.500514,0.502605,0.504694,0.506781,0.508876,0.510965,0.513055,0.515143,0.517233,0.519324,0.52141,0.523498,0.525588,0.527675,0.529766,0.531855,0.533953,0.536043,0.538131,0.540216,0.542304,0.544392,0.546484,0.54857,0.55066,0.552747,0.554835,0.55692,0.55901,0.561095,0.563185,0.565278,0.567368,0.569453,0.571543,0.57363,0.575719,0.577807,0.579899,0.581984,0.584071,0.586158,0.588248,0.590336,0.592425,0.594513,0.596601,0.598689,0.600788,0.602884,0.604978,0.607069,0.609159,0.611245,0.613334,0.615423,0.617514,0.619597,0.621686,0.623771,0.625863,0.627952,0.630042,0.632134,0.634224,0.636317,0.638406,0.640492,0.642583,0.644669,0.646761,0.648849,0.650941,0.653029,0.655118,0.65721,0.659297,0.661384,0.663475,0.665565,0.667656,0.669746,0.67184,0.673926,0.67602,0.67812,0.680215,0.682316,0.684411,0.686326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.467857454416027,-0.463584310431462,-0.457258695346683,-0.448905098616168,-0.438547724596094,-0.42621252532865,-0.411926484522839,-0.395715309975394,-0.377605824335641,-0.357626405786323,-0.335808598006965,-0.312188183726716,-0.286804705029302,-0.259701262096943,-0.230925107973832,-0.200527783667375,-0.168564627396852,-0.135094437847234,-0.100179186865994,-0.0638835193898903,-0.026274235138374,7.49542924172175e-07,1.11095209032186e-07,5.83692281175274e-08,4.4467584281449e-08,2.68035087458429e-08,1.64309268413376e-08,6.45993658565658e-09,6.66064137178068e-09,8.79078188020799e-09,1.23197678725262e-08,8.97592622450816e-09,2.53157583784969e-09,4.88707296852908e-10,2.38323449863742e-09,4.53292070545785e-09,4.07487865672351e-09,2.4461583869595e-09,1.05038155950865e-09,4.41395364703112e-10,8.41667624484899e-10,1.65491753634228e-09,1.84880422082756e-09,1.031452701028e-09,1.68340896777863e-10,7.94351251443004e-11,5.42013545157261e-10,8.17949707965226e-10,6.69567512545655e-10,3.39161587703529e-10,1.00005781433765e-10,7.42992334323844e-11,2.20293561170593e-10,3.57949225815446e-10,3.12285752812613e-10,1.29322774711227e-10,6.17017548165677e-12,3.85869114438719e-11,1.3271872489895e-10,1.64956936998806e-10,1.16189724508331e-10,4.5561776573777e-11,9.23749965409115e-12,2.26441088102547e-11,5.97717431105593e-11,7.60276286371209e-11,5.22546450554273e-11,1.44928513634568e-11,1.87849735766576e-13,1.45208289836773e-11,3.25006688228768e-11,3.34874350471637e-11,1.95328198060452e-11,5.26600985040204e-12,1.42152956073005e-12,7.71427366430544e-12,1.5277112908052e-11,1.54516399675231e-11,8.20188361672081e-12,1.21502807814977e-12,5.88862292261183e-13,4.68292071786891e-12,7.70139507721979e-12,6.57740528708928e-12,3.02069480540013e-12,4.53859172466764e-13,5.81312775693732e-13,2.41584530158434e-12,3.64641650207886e-12,2.95408142392262e-12,1.15285558877076e-12,4.04121180963557e-14,3.85025344940004e-13,1.35358391162299e-12,1.73727698893344e-12,1.21902488103842e-12,4.04565270173407e-13,2.8421709430404e-14,2.55351295663786e-13,6.84341472378946e-13,8.12683254025615e-13,5.24025267623074e-13,1.34559030584569e-13,-4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.346352,0.34854,0.350709,0.352799,0.354942,0.357107,0.359278,0.36136,0.363503,0.365671,0.367836,0.369921,0.371999,0.374109,0.376191,0.378349,0.380515,0.382683,0.384855,0.387022,0.389102,0.391252,0.393364,0.395441,0.397561,0.399724,0.401805,0.403892,0.40598,0.408069,0.410147,0.412273,0.41444,0.416605,0.418765,0.420927,0.423089,0.425219,0.427299,0.429431,0.431595,0.433765,0.435927,0.43809,0.440171,0.442252,0.444382,0.446546,0.448706,0.450868,0.45304,0.455123,0.457203,0.459285,0.461362,0.463461,0.465544,0.467622,0.469701,0.471779,0.473861,0.475934,0.478075,0.480235,0.482396,0.483066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.137460462903991,0.134333529846033,0.130095170504138,0.124896616643818,0.118866046893059,0.112067565719319,0.104486628600936,0.0960473585936836,0.0866597821092243,0.0762688893609833,0.0648779712840024,0.0525416836267145,0.0393436025374383,0.0253725234746385,0.0107029739449562,1.82774662960128e-07,1.18864694309551e-07,2.26871944120077e-07,2.2720832437706e-07,8.98392042980589e-08,1.05298654240471e-08,2.56737946457974e-08,7.35074416891024e-08,6.79068377085201e-08,2.59412706871132e-08,9.58852330867899e-10,1.06585067438658e-08,2.68257294155916e-08,2.34571666535288e-08,7.9438129407805e-09,3.76458864081997e-11,4.81385531436729e-09,1.04703699044251e-08,8.5452680487208e-09,2.49795384377194e-09,2.94075874762711e-11,2.18000595353374e-09,4.24407020638284e-09,3.17263970650572e-09,7.9498496674546e-10,3.50377504787502e-11,1.0101453007394e-09,1.74177383627239e-09,1.1945697764304e-09,2.49312570588245e-10,3.33744143432568e-11,4.67134997350627e-10,7.19552195604933e-10,4.50994575018626e-10,7.53168638567558e-11,2.55617749189696e-11,2.14908535411951e-10,2.97906810331483e-10,1.69751324108347e-10,2.16224815829946e-11,1.6834977856206e-11,9.81605907668381e-11,1.23075993840871e-10,6.34490238127228e-11,5.6816773508217e-12,1.01427755083705e-11,4.44904113550137e-11,5.06283903689564e-11,2.34738894988595e-11,1.29740662657696e-12,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
