Row,avg_time,avg_err
WLK21,0.16424758,5.01820807130571e-16
WK20,0.42892497,4.72955008490317e-16
WLK21_CR,0.16424758,5.35127497869325e-16
WK20_CR,0.42892497,5.83977310952832e-16
AN19,0.92465674,9.05897579173143e-14
BTH14,0.7965165,1.42561032101529e-08
JL19,0.96384876,4.89608353859694e-16
JL19_CR,0.96384876,1.27053922938103e-14
