0.835112,0.835112,0.835112,0.845112,0.845112,0.855112,0.855112,0.865112,0.865112,0.865112,0.875112,0.875112,0.885112,0.895112,0.905112,0.925112,0.945112,0.965112,0.975112,0.985112,0.995112,1.015112,1.035112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1208.37863397335,20.3819349733472,1.72871304034722,0.234627640347217,0.273541411347217,0.0410318153472167,0.0184275033472168,0.00599727834721664,0.00158973434721665,0.000585068347216833,7.43543472168096e-05,7.85634721678363e-06,1.00534721680923e-06,1.58347216672183e-07,2.634721663064e-08,2.43472166872039e-08,2.43472166872039e-08,2.43472166872039e-08,1.13472167218021e-08,8.34721669562555e-09,2.65278332634011e-09,2.65278332634011e-09,2.65278332634011e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.855229,0.855229,0.855229,0.865229,0.865229,0.875229,0.875229,0.885229,0.885229,0.885229,0.895229,0.895229,0.905229,0.905229,0.915229,0.935229,0.945229,0.965229,0.975229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501.78624630318,46.7425571531778,5.2359242131778,1.9533635928778,0.738316801177801,0.515224709177801,0.0267120231778009,0.019431780177801,0.00826296917780089,0.00152244217780106,0.00054071817780077,9.54601778011543e-05,1.56231778007943e-05,2.2741778007429e-06,3.68177801135516e-07,6.61778010169201e-08,1.11778009070918e-08,1.11778009070918e-08,1.11778009070918e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.590984,0.590984,0.590984,0.600984,0.600984,0.610984,0.610984,0.620984,0.620984,0.630984,0.630984,0.630984,0.640984,0.640984,0.660984,0.670984,0.690984,0.700984,0.720984,0.740984,0.750984,0.770984,0.780984,0.800984,0.820984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1528.74012203999,48.0786996199882,5.38188747498823,1.98917414858823,0.694818328988228,0.376018028988228,0.029150572988228,0.0199895499882281,0.00700024498822804,0.0017630769882282,0.000404818988227973,7.05639882281339e-05,1.05809882282593e-05,1.62998822794691e-06,2.7798822799241e-07,5.19882279448325e-08,4.89882281407006e-08,4.79882280579602e-08,4.29882280883476e-08,4.29882280883476e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.853832,0.853832,0.853832,0.863832,0.863832,0.873832,0.873832,0.883832,0.883832,0.883832,0.893832,0.893832,0.903832,0.913832,0.923832,0.943832,0.963832,0.983832,1.003832,1.013832,1.033832,1.043832,1.053832,1.073832,1.093832,1.113832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1218.95050988295,20.5417616129517,1.68897455295172,0.24670747495172,0.27835070295172,0.0428399609517203,0.0204099199517203,0.00632879895172023,0.00154198295172026,0.000546740951720359,5.25099517203476e-05,6.3939517203071e-06,9.65951720388603e-07,1.57951720369809e-07,2.49517202455252e-08,2.39517203848294e-08,2.19517202193487e-08,2.19517202193487e-08,2.19517202193487e-08,2.19517202193487e-08,8.95172025394686e-09,1.39517202235595e-08,2.0482797680188e-09,7.04827973763145e-09,7.04827973763145e-09,7.04827973763145e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.619681,0.619681,0.619681,0.629681,0.629681,0.639681,0.639681,0.649681,0.649681,0.659681,0.659681,0.659681,0.669681,0.679681,0.699681,0.709681,0.729681,0.739681,0.759681,0.769681,0.789681,0.809681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.08776647084,24.7312842608356,1.9301931978356,0.312266740835597,0.312060832835597,0.0456040708355974,0.0124248538355973,0.00434235283559725,0.00124918583559741,0.000374770835597227,3.70458355973824e-05,5.06583559722884e-06,7.82835597235021e-07,1.27835597441006e-07,1.27835597441006e-07,2.18355973302664e-08,2.18355973302664e-08,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.843632,0.843632,0.843632,0.853632,0.853632,0.863632,0.863632,0.873632,0.873632,0.873632,0.883632,0.883632,0.893632,0.893632,0.903632,0.913632,0.933632,0.943632,0.963632,0.983632,1.003632,1.013632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
