1.239245,1.239245,1.249245,1.249245,1.249245,1.259245,1.259245,1.269245,1.269245,1.279245,1.279245,1.279245,1.289245,1.299245,1.309245,1.319245,1.339245,1.349245,1.369245,1.379245,1.399245,1.419245,1.439245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1659.73906657698,50.0427891369841,3.89139034298412,1.46551765398412,1.32050864698412,0.81101536398412,0.55139783398412,0.16349929098412,0.0222590199841199,0.00336381498411997,0.000558460984120046,9.50499841199104e-05,1.64889841198779e-05,2.88398411996127e-06,5.0298411991001e-07,8.99841199331064e-08,1.1984119918651e-08,4.98412000560222e-09,3.98411992286185e-09,1.01588004675079e-09,2.01588012949117e-09,2.01588012949117e-09,2.01588012949117e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.323243,1.323243,1.333243,1.333243,1.333243,1.343243,1.343243,1.353243,1.353243,1.363243,1.363243,1.363243,1.373243,1.373243,1.383243,1.403243,1.413243,1.423243,1.433243,1.453243,1.473243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580.21122628133,48.0357940413267,3.4548319303267,1.6636824983267,1.5494094353267,1.1391779513267,0.799061352326703,0.345515549326703,0.0390146603267028,0.00685528432670268,0.00145234632670266,0.000237085326702635,4.06353267026205e-05,7.06932670269111e-06,1.24232670262181e-06,7.30326702669259e-07,9.13267026447784e-08,5.13267026658326e-08,3.26702664921186e-10,3.26702664921186e-10,3.26702664921186e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.462601,0.462601,0.472601,0.472601,0.472601,0.482601,0.482601,0.492601,0.492601,0.502601,0.502601,0.502601,0.512601,0.522601,0.532601,0.542601,0.552601,0.572601,0.582601,0.602601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.40591895072,36.682094560724,3.62565803572402,1.34041691572402,1.11735556272402,0.534523036724018,0.303661613724018,0.0443407317240183,0.00540801372401822,0.000833088724018216,0.000137355724018295,2.32437240181849e-05,4.00372401831994e-06,5.9172401822849e-07,3.48724018328639e-07,1.98724018352081e-07,1.37240183661902e-08,4.72401828766067e-09,4.72401828766067e-09,4.72401828766067e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.274741,1.274741,1.274741,1.284741,1.284741,1.294741,1.294741,1.304741,1.304741,1.304741,1.314741,1.314741,1.324741,1.324741,1.334741,1.344741,1.354741,1.364741,1.374741,1.384741,1.404741,1.424741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1610.7558514794,70.1997903793965,7.66648520239654,3.66830725939654,3.52680793169654,2.78577533679654,2.50044594749654,1.05786377939654,0.25960567739654,0.0368328213965401,0.00607339939654006,0.0010955653965401,0.000204574396540202,3.90913965402362e-05,7.51239653995484e-06,1.44639653987255e-06,2.70396540269502e-07,3.23965401172188e-08,2.23965401779935e-08,1.23965402387682e-08,1.23965402387682e-08,1.23965402387682e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.463169,0.463169,0.473169,0.473169,0.473169,0.483169,0.483169,0.493169,0.493169,0.503169,0.503169,0.503169,0.513169,0.523169,0.533169,0.543169,0.563169,0.583169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1167.32588688783,42.1665079078295,5.91889262782947,2.30417831782947,1.53184259472947,0.768345808189472,0.591180663729472,0.191279306529472,0.0371928818294716,0.00566960782947157,0.00101664902947152,0.000186413829471488,3.51809294715233e-05,6.52102947151789e-06,2.40129471529293e-07,1.29294714934503e-08,1.29294714934503e-08,1.29294714934503e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.283588,1.283588,1.293588,1.293588,1.293588,1.303588,1.303588,1.313588,1.313588,1.323588,1.323588,1.323588,1.333588,1.333588,1.343588,1.363588,1.373588,1.383588,1.403588,1.423588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1654.84784348925,55.4176938492478,5.06492567824779,2.26926312324779,2.02241472024779,1.12224452424779,0.969550812247786,0.470956868247786,0.0546686652477857,0.00820248724778572,0.00137286224778577,0.000236657247785876,4.11642477857743e-05,7.26824778585211e-06,1.27524778581467e-06,9.68247785726462e-07,1.12477858138504e-08,5.24778576149743e-09,5.24778576149743e-09,5.24778576149743e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.449501,0.449501,0.459501,0.459501,0.459501,0.469501,0.469501,0.479501,0.479501,0.489501,0.489501,0.489501,0.499501,0.509501,0.519501,0.529501,0.539501,0.559501,0.569501,0.579501,0.589501,0.609501,0.629501,0.649501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486.41255437211,43.642388622112,4.56467861211202,1.71970209211202,1.46152467311202,0.795033018112024,0.388793960112024,0.228964725112024,0.0243424761120239,0.00372128111202374,0.000613664112023793,0.000104299112023698,1.81451120238041e-05,3.09411202370491e-06,2.45711202384591e-06,1.42411202386228e-06,8.16112023738214e-07,1.27112023795561e-07,1.91120237413855e-08,1.6112023715209e-08,1.31120239110771e-08,9.11202380216025e-09,9.11202380216025e-09,9.11202380216025e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.450211,0.450211,0.450211,0.460211,0.460211,0.470211,0.470211,0.480211,0.480211,0.480211,0.490211,0.490211,0.500211,0.500211,0.520211,0.520211,0.530211,0.540211,0.560211,0.580211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495.14908684164,60.8971793716406,8.03191772264055,3.10945266664055,2.32988851954055,1.47539560390855,1.07019854814055,0.370754425640553,0.151560968640553,0.0213680596405526,0.00381718864055247,0.0007060436405526,0.000134084640552645,2.42726405526028e-05,4.59164055244266e-06,8.89640552559356e-07,3.26405524830875e-08,4.35944746968175e-09,4.35944746968175e-09,4.35944746968175e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.478981,0.478981,0.478981,0.488981,0.488981,0.498981,0.498981,0.508981,0.508981,0.508981,0.518981,0.518981,0.528981,0.528981,0.548981,0.558981,0.568981,0.588981,0.608981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323.63893138187,33.2968952418727,3.2341292478727,1.3959991678727,1.2341363208727,0.706123580872696,0.506332941872696,0.156189623872696,0.0208282838726959,0.00283166487269582,0.000456300872695881,7.7790872695882e-05,1.33798726960066e-05,2.32287269597009e-06,3.31872695991109e-07,5.38726958598801e-08,4.8726960244494e-09,4.8726960244494e-09,4.8726960244494e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.28969,1.28969,1.28969,1.29969,1.29969,1.30969,1.30969,1.31969,1.31969,1.31969,1.32969,1.32969,1.33969,1.33969,1.34969,1.36969,1.37969,1.38969,1.40969,1.42969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1545.49273779356,56.1272310035578,6.16632020955777,3.05905094805777,2.71177783065777,1.79190429915777,1.43568280595777,0.541239690557771,0.0702475005577705,0.0115529105577705,0.00206986155777056,0.000381902557770708,7.08715577704133e-05,1.36215577706267e-05,2.57655777069488e-06,2.26755777044119e-06,8.25577703977842e-08,2.15577706796921e-08,2.15577706796921e-08,2.15577706796921e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
