1.541511,1.541511,1.551511,1.551511,1.551511,1.561511,1.561511,1.571511,1.571511,1.581511,1.581511,1.581511,1.591511,1.591511,1.601511,1.601511,1.611511,1.631511,1.651511,1.671511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1286.90451622459,51.0278417345856,5.89085585358562,2.53160260908562,1.54125065858562,1.28413244358562,0.317737336585624,0.0334842555856238,0.0259542895856235,0.0140467575856236,0.0044637325856236,0.00123858458562376,0.000413675585623441,6.33985856235419e-05,8.59958562360319e-06,1.31758562371687e-06,2.27585623679971e-07,4.15856238333845e-08,4.15856238333845e-08,4.15856238333845e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.655673,1.655673,1.655673,1.665673,1.665673,1.675673,1.675673,1.685673,1.685673,1.685673,1.695673,1.695673,1.705673,1.705673,1.715673,1.725673,1.745673,1.755673,1.775673,1.785673,1.795673,1.815673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1617.47037660893,67.6938895089279,7.51327146192785,3.10341541882785,1.71278430092785,1.29832773592785,0.215786768927854,0.0331318179278544,0.0236230309278542,0.00977934792785407,0.00158310592785416,0.00037725792785448,5.50179278544505e-05,9.70492785423716e-06,1.80092785440067e-06,3.40927854391992e-07,3.40927854391992e-07,3.40927854391992e-07,5.69278544304552e-08,1.59278541467245e-08,1.59278541467245e-08,1.59278541467245e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.456747,0.456747,0.456747,0.466747,0.466747,0.476747,0.476747,0.486747,0.486747,0.486747,0.496747,0.496747,0.506747,0.506747,0.516747,0.526747,0.546747,0.556747,0.576747,0.596747,0.606747,0.626747,0.646747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1636.21127491664,64.8959328766437,7.30696466864366,3.00782965644366,1.61917912464366,1.15389084864366,0.130077916643664,0.0183436026436636,0.0126960676436636,0.00419702664366373,0.00126648864366352,0.00027185064366364,4.54696436635871e-05,6.80264366348382e-06,1.13764366371782e-06,2.0164366354436e-07,2.0164366354436e-07,3.96436634630959e-08,3.76436637417044e-08,3.76436637417044e-08,2.64366351032663e-09,2.64366351032663e-09,2.64366351032663e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.467321,0.467321,0.477321,0.477321,0.477321,0.487321,0.487321,0.497321,0.497321,0.507321,0.507321,0.507321,0.517321,0.517321,0.527321,0.537321,0.547321,0.567321,0.587321,0.597321,0.617321,0.627321,0.637321,0.657321,0.677321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1289.13478700939,48.0558102493881,5.66044007138807,2.47885206898807,1.16699577438807,0.825848173388066,0.0801791483880661,0.0237127533880659,0.0120859223880658,0.00319309438806581,0.00114652838806606,0.000227418388065725,2.85373880659634e-05,4.69538806591174e-06,8.54388066073852e-07,1.59388065856803e-07,1.58388065774062e-07,1.58388065774062e-07,1.58388065774062e-07,1.57388066135411e-07,9.43880658077489e-08,9.43880658077489e-08,1.43880658498574e-08,1.43880658498574e-08,1.43880658498574e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.603014,1.603014,1.613014,1.613014,1.613014,1.623014,1.623014,1.633014,1.633014,1.643014,1.643014,1.643014,1.653014,1.653014,1.663014,1.683014,1.703014,1.713014,1.733014,1.753014,1.763014,1.783014,1.793014,1.813014,1.823014,1.843014,1.853014,1.873014,1.883014,1.903014,1.923014,1.943014,1.953014,1.973014,1.983014,2.003014,2.023014,2.033014,2.053014,2.063014,2.083014
1578.93622625664,52.2226613466438,3.55007688764382,0.872706593643823,0.815097932643823,0.586398390643823,0.371378462643823,0.0936637646438225,0.0122629556438225,0.00623184064382265,0.00123217164382261,0.000255526643822668,4.22456438224916e-05,7.23264382251898e-06,1.25864382249929e-06,1.24264382250772e-06,1.24264382250772e-06,1.17764382268071e-06,1.17764382268071e-06,1.17764382268071e-06,2.00643822667601e-07,2.00643822667601e-07,1.88643822562895e-07,1.88643822562895e-07,1.7864382262367e-07,1.76643822680234e-07,1.6964382254514e-07,1.36643822479243e-07,1.35643822618547e-07,1.35643822618547e-07,1.35643822618547e-07,1.35643822618547e-07,1.34643822535807e-07,1.33643822675111e-07,1.30643822648935e-07,1.30643822648935e-07,1.30643822648935e-07,1.29643822566194e-07,1.29643822566194e-07,1.28643822483454e-07,1.28643822483454e-07
