0.723688,0.802494,0.881018,0.958135,1.035281,1.11247,1.182067,1.25923,1.336296,1.413434,1.490324,NaN,NaN,NaN
7488.09059870036,11941.2747281964,6408374857.16757,216355.056346785,175.814647453871,184.739519729044,256247313.340317,177868.967270609,263146914.209934,230408190.191513,4.44089209850063e-16,NaN,NaN,NaN
0.717861,0.794188,0.870521,0.94678,1.023023,1.09925,1.175493,1.251778,1.327987,1.404184,1.480448,1.548897,NaN,NaN
64334.6249852819,572.518595139956,1791.61038610863,9485743.38690718,25288.1248639378,674380336.572358,8813833.17864102,24277.1703534099,72206354.5313322,173929148.339535,24314.1972700894,0,NaN,NaN
0.725314,0.802242,0.879222,0.956053,1.032798,1.109517,1.189486,1.267602,1.344086,NaN,NaN,NaN,NaN,NaN
82091265.4164393,9259.18734055285,354.628363256388,7.7403440313492,0.000801274781054406,1.25993298505378e-06,2.20280682583507e-10,2.66453525910038e-15,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN
0.759055,0.842521,0.926136,1.009758,1.0933,1.176795,1.261544,1.336768,1.420038,1.503474,1.586836,1.669877,NaN,NaN
43886.1165405255,11100.0894888552,5270.20821415565,20819688.0401145,2963090.17713841,6751051.63607305,7.21588162693187e-05,3.01789923518037e-06,6.82097489601574e-10,1.45128353779e-12,1.22124532708767e-14,4.44089209850063e-16,NaN,NaN
0.728533,0.807148,0.888078,0.959163,1.029771,1.10146,1.172842,1.250726,NaN,NaN,NaN,NaN,NaN,NaN
388255.881310774,202748030.513932,16.1923508869461,153949912.65997,4.09884468119959e-05,6.28727816476271e-08,5.3499427110637e-12,0,NaN,NaN,NaN,NaN,NaN,NaN
0.770457,0.852456,0.932157,1.004011,1.083658,1.155433,1.235148,1.306951,1.386602,1.458456,1.538143,1.609894,1.689463,NaN
830.637298992899,1391.13878336605,801256.704226444,12734.3352899309,624472.56399842,53490970.1517453,244536582.471945,53587028.3304083,682.487286115031,192389950.13956,17.5249457767016,714667209.240496,1.33226762955019e-15,NaN
0.817086,0.926974,1.036679,1.146396,1.245434,1.344329,1.443293,1.553436,1.652329,1.761658,NaN,NaN,NaN,NaN
26053.2941943681,6769.55401968821,110558262.288325,72720.1454192636,5319935.81469838,1373340.51751631,400282.254360735,71203.8958404046,410752.337260154,4.44089209850063e-16,NaN,NaN,NaN,NaN
0.714123,0.792113,0.872053,0.949096,1.025701,1.102252,1.171294,1.240358,1.316982,1.385831,1.462861,NaN,NaN,NaN
68218.1353934572,41765.6197019445,38153432.3126392,1348.27287582798,27217324.8782771,458873.469613033,1.48347725659193e-07,4.51049864125252e-10,52809.374717848,4.44089209850063e-16,0,NaN,NaN,NaN
0.750967,0.828217,0.905296,0.982279,1.059204,1.128557,1.20552,1.282431,1.3518,1.428653,1.497996,1.567376,1.643863,NaN
4315.02875629476,4773.33624879111,552.084896666563,6.24251747906895,0.735022624803004,66070.2423649277,355.191150214619,333400.521529771,996.549400162159,1412608.40381464,1054375.30517628,1255923.12985741,2.22044604925031e-16,NaN
0.729103,0.806448,0.883807,0.961249,1.038614,1.116098,1.193386,1.263177,1.333071,1.410263,NaN,NaN,NaN,NaN
521166.50901009,2708.64452467227,359762368.096899,0.987465460868964,9598.81110637929,3151.78381893997,3.86337539737269e-09,1.05426778418405e-12,3.99680288865056e-15,8.88178419700125e-16,NaN,NaN,NaN,NaN
0.730602,0.806539,0.882547,0.958425,1.034354,1.110307,1.186214,1.254313,NaN,NaN,NaN,NaN,NaN,NaN
1358746.26109395,655.59660732692,109034.473633462,0.00712286188357547,1.06727049820066e-06,1.68797420485589e-10,2.66453525910038e-15,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN
0.728104,0.805046,0.882046,0.958985,1.028382,1.105262,1.174601,1.2515,1.320849,1.397724,1.466962,1.543754,NaN,NaN
1880705.15874392,2237.35088226496,137058930.237168,608163.886901219,6157.44493692256,113581063233.603,1602.62506950444,4.98851456676164e-06,957.726132361267,1.5197176850279e-11,8.88178419700125e-16,8.88178419700125e-16,NaN,NaN
0.71982,0.795703,0.871709,0.94751,1.016026,1.091849,1.160414,1.236263,1.304756,1.380487,1.456278,1.531875,1.607372,NaN
184162.427403654,105333.791557012,284781.474317188,7838.89456799686,228187.187729409,6755.19022376541,1230526.35905319,66130.8803678815,202830.119946141,208204.314215178,0.0409907902457034,0.000656190789524391,8.88178419700125e-16,NaN
0.700515,0.777043,0.853522,0.922494,0.991463,1.060386,1.129203,1.205484,1.281727,1.357956,1.434255,1.50282,NaN,NaN
7973.40997833844,7651.95846509965,2705.14793031902,8625.17769526505,47774.3823096918,143513257.696839,2035365.00603518,13567.8682253382,32246306.616269,334842.430590127,13566.2833267757,2.22044604925031e-16,NaN,NaN
0.725036,0.801998,0.879027,0.948347,1.025159,1.102052,1.178779,1.255742,1.332638,1.409711,1.486998,NaN,NaN,NaN
32140.4676279801,619.71413356042,25141.4111137965,68061147.8161417,262906.684997214,1879809409.87281,187796.04510288,40639527414.8792,591599.51137764,1060.31486174024,4.44089209850063e-16,NaN,NaN,NaN
0.806559,0.890734,0.974731,1.050693,1.126466,1.202168,1.277988,1.361997,1.437347,NaN,NaN,NaN,NaN,NaN
1924.89143633659,17774.553489397,24439.6559882978,230295.705728659,818.026810800612,970.677897347325,1.02557962122773e-11,2.46469511466785e-14,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN
0.765539,0.850487,0.935004,1.018863,1.10514,1.18927,1.265199,1.349146,1.433099,1.517055,1.600847,NaN,NaN,NaN
2028.22061559318,46694.2105529128,9702494.96934009,36130041.8817305,31274.6656706826,6433.45007757537,576765.421432637,1.66658140212661e-05,7.8248518775581e-13,1.09690034832965e-13,4.44089209850063e-16,NaN,NaN,NaN
0.78205,0.858832,0.93565,1.004997,1.081753,1.158577,1.227773,1.304463,1.381208,1.457876,1.534578,1.611335,1.680088,NaN
34931.6411477858,30283.2176182559,146074.730003769,4810.48699560404,905.648018108606,128953.872511873,2099.9582823756,0.000104832999959559,4.77672744914059e-07,8.22164558655913e-11,3.93463039927155e-13,1.50990331349021e-14,8.88178419700125e-16,NaN
0.712206,0.789118,0.866621,0.935936,1.012679,1.081911,1.158678,1.235599,1.3049,1.381699,1.458534,1.527815,1.604282,NaN
14404.8584810904,9724.91828819776,211014.990302141,183220.782579272,533702.267303018,1804081.07977517,666.81125030471,206074.734734961,222461.481018062,1152.63199548325,1166.89604143767,132.183997350586,2.22044604925031e-16,NaN
0.761846,0.84522,0.928758,1.003927,1.079124,1.154229,1.237508,1.322025,1.40528,1.488189,NaN,NaN,NaN,NaN
41379.5273797435,12864.0180711912,60.4525010529411,5.44824944884652,3.45940372811225,0.00376785715466688,2.52551566060077e-06,2.7990913364917e-08,7.51620987671231e-13,0,NaN,NaN,NaN,NaN
0.750086,0.82664,0.903071,0.979515,1.048455,1.117318,1.186124,1.262486,1.331333,1.407688,1.476477,1.552516,NaN,NaN
2504258.84018226,208796.932022188,4962.60854020374,226626.973570774,448296.35302917,192363.771322235,17379213.0279883,60567.7165477566,824461363.024786,28094550.0883269,43181002.2050897,6.66133814775094e-16,NaN,NaN
0.687959,0.764289,0.840736,0.909553,0.978299,1.054495,1.130698,1.206934,1.283126,1.360527,1.42994,NaN,NaN,NaN
982800360.091298,77870797.9100028,105570.519332124,40550824.4716893,416712.311842772,0.00264627406679496,0.000179735908004908,9.36994304368e-09,6.36246610952185e-12,6.66133814775094e-15,0,NaN,NaN,NaN
0.714804,0.790873,0.867123,0.943512,1.019751,1.095781,1.164464,1.240588,1.316691,1.385122,1.461251,1.529463,NaN,NaN
2907.67587934862,17963.8853706176,65589.343005762,2717920.28650899,278277.443227035,8180.247730642,285889.41879116,308206.674114729,1982.40871208565,666.741201423526,4.48086012738713e-13,8.88178419700125e-16,NaN,NaN
0.7317,0.808911,0.88613,0.963395,1.040493,1.117624,1.194818,1.271911,1.349053,1.418679,1.488209,1.557785,1.634536,NaN
16771624.4270356,3870915.92063418,94383.7637628966,238738012.098068,2417676.07372766,457207839.725838,6525.64151385687,31484.0338670656,243548200.852633,41739.1049647169,63106.8310034102,58062.3500871838,1.77635683940025e-15,NaN
