Row,avg_time,avg_err
WLK21,80.62336242,4.40758540776187e-15
WK20,212.86827554,3.49720252756924e-15
WLK21_CR,80.62336242,4.46975789714088e-15
WK20_CR,212.86827554,3.63709062867201e-15
AN19,476.02977843,7.60502771868232e-15
JL19,400.4860807,1.73647335095506e-06
JL19_CR,400.4860807,0.000305953405421251
