Row,avg_time,avg_err
WLK21,9.58224636,1.86961557346876e-15
WK20,16.9429511,1.77191594730175e-15
WLK21_CR,9.58224636,1.90514271025677e-15
WK20_CR,16.9429511,1.84297022087776e-15
AN19,204.7785655,5.57331958361829e-16
JL19,49.84258379,3.73216965445788e-07
JL19_CR,49.84258379,0.000446250746104846
