Row,avg_time,avg_err
WLK21,19.98908518,4.9293902293357e-16
WK20,69.55416712,5.32907051820075e-16
WLK21_CR,19.98908518,5.04041253179821e-16
WK20_CR,69.55416712,6.92779167366098e-16
AN19,327.3544966,6.85074219575199e-14
JL19,154.88262612,3.73034936274053e-16
JL19_CR,154.88262612,1.44662060108658e-14
