112.609319,120.014057,127.502781,136.477201,145.303513,153.234831,160.103742,168.632946,176.163574,184.47779,191.545813,199.699052,NaN,NaN,NaN,NaN
404.840743553339,6.0939623108873,43.9102068746228,0.316631007951674,7.05706724279942e-07,1.45871170698086e-09,2.08077999275247e-12,1.67643676718399e-14,4.44089209850063e-16,2.22044604925031e-16,4.44089209850063e-16,1.11022302462516e-16,NaN,NaN,NaN,NaN
101.753144,108.957042,116.159532,123.359306,130.561199,137.048766,144.25043,150.729146,157.933182,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.31103271991075,0.00689080829727007,0.000163526862673624,1.11180110451414e-07,2.79847256479115e-11,4.66293670342566e-14,1.33226762955019e-15,4.44089209850063e-16,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.411177,98.617431,105.820989,113.046932,120.286917,127.516673,134.023654,141.255156,148.991096,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.65801120620671,2.09328160583647,101.340994760107,3.48151582785228e-06,3.14937187440023e-10,9.61453139325386e-14,6.66133814775094e-16,2.22044604925031e-16,2.5113244817021e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.897007,108.290387,115.694642,122.353556,129.013791,135.664493,143.058429,150.447636,157.837881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387.651682444893,3.82435692413892,0.000124924401550874,6.82032924803622e-07,1.38774547409071e-10,8.88178419700125e-14,6.66133814775094e-16,0,5.04041253179821e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.417836,107.612154,114.928296,122.625344,130.068639,137.204596,144.340891,151.485746,157.911876,164.341125,171.48749,178.624409,NaN,NaN,NaN,NaN
4.52243076717657,7.08986526959935,0.18282075824992,0.0103276856591119,9.15164099990484e-06,3.64456882451236e-08,5.20805620851661e-12,1.08801856413265e-14,2.22044604925031e-16,2.22044604925031e-16,6.66133814775094e-16,4.44089209850063e-16,NaN,NaN,NaN,NaN
103.383806,110.625366,117.867121,124.383774,130.904972,137.425627,144.66616,151.182826,158.426224,165.67017,NaN,NaN,NaN,NaN,NaN,NaN
32.3974495293678,0.15745342672185,6.20593137456993e-05,1.17355986706258e-07,2.1031842933894e-10,9.40136857252583e-13,0,2.22044604925031e-16,0,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN
