3.889537,3.889537,3.899537,3.899537,3.899537,3.909537,3.909537,3.919537,3.949537,3.949537,3.969537,3.979537,3.989537,4.009537,4.059537,4.109537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1524.71621835761,64.260895287608,7.20498433760804,3.07145985170804,2.03186805140804,1.20763756360804,0.0645612566080405,0.000826554608040375,0.000542264608040188,0.000268041608040281,9.20726080404499e-05,1.71586080401909e-05,9.50860804049825e-06,1.81260804055228e-06,1.81260804055228e-06,1.81260804055228e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.28225,2.28225,2.29225,2.29225,2.30225,2.30225,2.31225,2.31225,2.32225,2.32225,2.33225,2.33225,2.34225,2.36225,2.37225,2.39225,2.41225,2.43225,2.45225,2.46225,2.48225,2.50225,2.52225,2.53225,2.55225,2.57225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275.14776251892,38.0227946289212,2.43018066892116,0.439165001921164,0.384845342921164,0.0472354339211642,0.000347817921164451,0.000170759921164443,7.535292116434e-05,2.44129211643962e-05,7.46992116429368e-06,2.24592116437883e-06,3.09211642957052e-08,3.09211642957052e-08,3.09211642957052e-08,2.49211642433522e-08,2.19211644392203e-08,2.09211643564799e-08,2.09211643564799e-08,2.09211643564799e-08,2.09211643564799e-08,2.09211643564799e-08,2.09211643564799e-08,9.21164255984763e-10,9.07883568324053e-09,9.07883568324053e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.379676,1.379676,1.389676,1.389676,1.399676,1.399676,1.409676,1.419676,1.419676,1.429676,1.429676,1.439676,1.449676,1.469676,1.489676,1.509676,1.529676,1.549676,1.559676,1.579676,1.609676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1320.25130318443,41.5967636644338,2.64423654643377,0.524689657433766,0.470565564433766,0.054048945433766,0.000426853433765917,0.000223959433766074,9.35534337660471e-05,3.00384337659221e-05,9.84543376603142e-06,2.78843376610993e-06,3.40433766066184e-07,3.40433766066184e-07,3.35433766096571e-07,3.30433765904914e-07,3.30433765904914e-07,5.14337659129893e-08,1.43376599481826e-09,1.43376599481826e-09,1.43376599481826e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.894675,4.894675,4.904675,4.904675,4.914675,4.914675,4.924675,4.924675,4.934675,4.944675,4.944675,4.954675,4.954675,4.974675,4.994675,5.014675,5.044675,5.064675,5.084675,5.104675,5.114675,5.144675,5.164675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.18839311946,41.9559116294638,3.27246601446376,0.450023793463759,0.386335597463759,0.060555122463759,0.00832585146375897,0.000437579463758997,0.000211734463758884,9.27244637589641e-05,2.91824637590476e-05,9.33446375883662e-06,2.48946375891457e-06,2.40463758904852e-07,4.34637590362996e-08,4.34637590362996e-08,4.24637589535592e-08,4.24637589535592e-08,2.74637590447213e-08,2.74637590447213e-08,1.44637588572749e-08,1.44637588572749e-08,1.44637588572749e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.596341,1.596341,1.606341,1.606341,1.616341,1.616341,1.626341,1.626341,1.636341,1.636341,1.646341,1.646341,1.656341,1.666341,1.696341,1.716341,1.736341,1.756341,1.806341,1.886341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1688.06317473597,69.7558621859739,7.69724201197394,3.16045219497394,1.92251586297394,1.60722512397394,0.342713229973939,0.0017413009739391,0.000298079973938936,0.000222822973939163,9.13519739391688e-05,1.88579739393013e-05,6.04197393894168e-06,6.35973939289158e-07,6.35973939289158e-07,6.35973939289158e-07,4.89739391262844e-08,1.19739391735152e-08,1.19739391735152e-08,1.19739391735152e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.940603,3.950603,3.950603,3.950603,3.960603,3.960603,3.970603,3.980603,3.980603,3.990603,3.990603,4.000603,4.010603,4.030603,4.050603,4.070603,4.090603,4.110603,4.130603,4.140603,4.160603,4.190603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
