1.247678,1.247678,1.257678,1.257678,1.267678,1.267678,1.277678,1.277678,1.287678,1.287678,1.297678,1.297678,1.307678,1.307678,1.327678,1.347678,1.357678,1.367678,1.387678,1.397678,1.417678,1.437678,1.457678,1.477678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1256.04564067275,25.2547581627494,1.94946049974938,0.324400986749382,0.326784994749381,0.0456660027493816,0.00266592974938162,0.000293152749381465,0.000204484749381617,8.78887493815927e-05,2.73187493815552e-05,8.28874938152424e-06,2.09874938161825e-06,3.467493814302e-07,3.467493814302e-07,3.467493814302e-07,2.69749381498485e-07,1.5374938144852e-07,1.5374938144852e-07,1.5374938144852e-07,1.44749381592035e-07,1.40749381483118e-07,1.37749381456942e-07,1.37749381456942e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.458084,1.458084,1.468084,1.468084,1.478084,1.478084,1.488084,1.488084,1.488084,1.498084,1.498084,1.508084,1.508084,1.528084,1.538084,1.558084,1.578084,1.598084,1.618084,1.628084,1.658084,1.678084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1305.04982483349,38.7351367634886,4.45408636648857,1.72969683238857,0.71031495248857,0.53255550848857,0.0514694174885704,0.000948364488570164,0.000222057488570293,0.000128313488570342,3.95254885701135e-05,1.04194885701681e-05,1.38748857025917e-06,1.08548857014057e-06,1.43488570358841e-07,1.43488570358841e-07,1.424885702761e-07,1.4048857011062e-07,1.4048857011062e-07,1.4048857011062e-07,1.4048857011062e-07,1.4048857011062e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.806967,0.806967,0.816967,0.816967,0.826967,0.836967,0.836967,0.846967,0.846967,0.856967,0.856967,0.866967,0.886967,0.896967,0.916967,0.936967,0.946967,0.966967,0.976967,0.996967,1.016967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1246.30783750744,34.4757899274375,4.16489393143747,1.63895321883747,0.324413513437475,0.0911025874374745,0.0259037394374744,0.00116830443747462,0.000405164437474514,0.00016557543747453,3.797343747447e-05,1.18114374747513e-05,1.18114374747513e-05,1.33643747446399e-06,1.33643747446399e-06,7.92437474750329e-07,7.92437474750329e-07,1.43437474342534e-07,2.24374745450007e-08,2.24374745450007e-08,2.24374745450007e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.324668,1.324668,1.334668,1.334668,1.344668,1.344668,1.344668,1.354668,1.354668,1.364668,1.364668,1.374668,1.374668,1.394668,1.404668,1.424668,1.444668,1.464668,1.484668,1.504668,1.524668,1.544668,1.564668,1.584668,1.604668,1.614668,1.624668,1.644668,1.664668,1.674668,1.684668,1.704668,1.714668,1.734668,1.754668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530.12305672809,45.8516361180898,5.23050463008979,1.95500587598979,0.791765073089789,0.59337639108979,0.0498327850897895,0.000931253089789585,0.000503246089789577,0.00024246408978934,7.91740897891913e-05,2.08750897892074e-05,6.59008978942666e-06,3.47089789354271e-07,3.45089789188791e-07,3.35089789249565e-07,3.34089789610914e-07,3.33089789528174e-07,3.32089789445433e-07,3.31089789362693e-07,3.30089789279953e-07,3.30089789279953e-07,3.30089789279953e-07,3.30089789279953e-07,3.28089789558561e-07,2.62089789426767e-07,2.60089789261286e-07,2.59089789178546e-07,2.57089789457154e-07,2.06089789234198e-07,1.21089789306694e-07,1.21089789306694e-07,1.8089789222131e-08,1.8089789222131e-08,1.8089789222131e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.870247,0.870247,0.880247,0.880247,0.890247,0.890247,0.900247,0.900247,0.910247,0.910247,0.920247,0.920247,0.930247,0.940247,0.960247,0.970247,0.990247,1.000247,1.020247,1.030247,1.050247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1290.35360867697,39.0426709369672,4.53045874796724,1.78733847596724,0.786159721967236,0.569429319967236,0.0505728869672359,0.000839239967235894,0.000460867967235767,0.000222273967235509,7.26529672356868e-05,1.88619672356616e-05,5.99696723568854e-06,5.25996723554911e-06,5.23996723567066e-06,5.07996723575488e-06,5.07996723575488e-06,4.45796723580472e-06,1.0496723579223e-07,1.0496723579223e-07,1.0496723579223e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
