Row,avg_time,avg_err
WLK21,0.63005724,8.59312621059871e-16
WK20,0.68087002,6.81676937119846e-16
WLK21_CR,0.63005724,8.54871728961371e-16
WK20_CR,0.68087002,7.0832228971085e-16
AN19,1.53847187,5.06261699229071e-16
BTH14,1.25778985,3.64785003403867e-08
JL19,2.94741128,1.50322532992409e-07
JL19_CR,2.94741128,0.000416691674848104
