Row,avg_time,avg_err
WLK21,1.10364132,5.6843418860808e-16
WK20,4.27035438,4.48530101948563e-16
WLK21_CR,1.10364132,5.08482145278322e-16
WK20_CR,4.27035438,5.35127497869325e-16
AN19,1.90768512,4.86344298167296e-14
BTH14,1.25956105,3.2049997813477e-08
JL19,12.57623525,1.15380931367648e-06
JL19_CR,12.57623525,1.15380932881326e-06
