1.242389,1.242389,1.252389,1.252389,1.262389,1.262389,1.272389,1.272389,1.282389,1.282389,1.292389,1.292389,1.302389,1.312389,1.332389,1.342389,1.362389,1.392389,1.402389,1.412389,1.432389,1.452389,1.482389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1208.37863397335,20.3819349733472,1.72871304034722,0.234627640347217,0.273541411347217,0.0410318153472167,0.0184275033472168,0.00599727834721664,0.00158973434721665,0.000585068347216833,7.43543472168096e-05,7.85634721678363e-06,1.00534721680923e-06,1.58347216672183e-07,2.634721663064e-08,2.43472166872039e-08,2.43472166872039e-08,2.43472166872039e-08,1.13472167218021e-08,8.34721669562555e-09,2.65278332634011e-09,2.65278332634011e-09,2.65278332634011e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.037132,1.037132,1.047132,1.047132,1.057132,1.057132,1.067132,1.067132,1.077132,1.077132,1.087132,1.087132,1.097132,1.097132,1.107132,1.127132,1.137132,1.157132,1.177132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501.78624630318,46.7425571531778,5.2359242131778,1.9533635928778,0.738316801177801,0.515224709177801,0.0267120231778009,0.019431780177801,0.00826296917780089,0.00152244217780106,0.00054071817780077,9.54601778011543e-05,1.56231778007943e-05,2.2741778007429e-06,3.68177801135516e-07,6.61778010169201e-08,1.11778009070918e-08,1.11778009070918e-08,1.11778009070918e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.781686,0.781686,0.791686,0.791686,0.801686,0.801686,0.811686,0.811686,0.821686,0.821686,0.831686,0.831686,0.841686,0.841686,0.861686,0.871686,0.891686,0.911686,0.931686,0.941686,0.961686,0.981686,0.991686,1.011686,1.031686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1528.74012203999,48.0786996199882,5.38188747498823,1.98917414858823,0.694818328988228,0.376018028988228,0.029150572988228,0.0199895499882281,0.00700024498822804,0.0017630769882282,0.000404818988227973,7.05639882281339e-05,1.05809882282593e-05,1.62998822794691e-06,2.7798822799241e-07,5.19882279448325e-08,4.89882281407006e-08,4.79882280579602e-08,4.29882280883476e-08,4.29882280883476e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,1.19882281879313e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.030716,1.030716,1.040716,1.040716,1.050716,1.050716,1.060716,1.060716,1.070716,1.070716,1.070716,1.080716,1.080716,1.100716,1.110716,1.130716,1.150716,1.170716,1.190716,1.210716,1.220716,1.240716,1.250716,1.270716,1.290716,1.310716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1218.95050988295,20.5417616129517,1.68897455295172,0.24670747495172,0.27835070295172,0.0428399609517203,0.0204099199517203,0.00632879895172023,0.00154198295172026,0.000546740951720359,5.25099517203476e-05,6.3939517203071e-06,9.65951720388603e-07,1.57951720369809e-07,2.49517202455252e-08,2.39517203848294e-08,2.19517202193487e-08,2.19517202193487e-08,2.19517202193487e-08,2.19517202193487e-08,8.95172025394686e-09,1.39517202235595e-08,2.0482797680188e-09,7.04827973763145e-09,7.04827973763145e-09,7.04827973763145e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.794566,0.794566,0.804566,0.804566,0.814566,0.814566,0.824566,0.824566,0.834566,0.834566,0.844566,0.844566,0.854566,0.864566,0.884566,0.894566,0.914566,0.934566,0.944566,0.964566,0.984566,1.004566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255.08776647084,24.7312842608356,1.9301931978356,0.312266740835597,0.312060832835597,0.0456040708355974,0.0124248538355973,0.00434235283559725,0.00124918583559741,0.000374770835597227,3.70458355973824e-05,5.06583559722884e-06,7.82835597235021e-07,1.27835597441006e-07,1.27835597441006e-07,2.18355973302664e-08,2.18355973302664e-08,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,6.16440276601793e-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
