0.821789,0.835379,0.84818,0.860997,0.874873,0.887713,0.900438,0.913121,0.92581,0.938547,0.951242,0.963948,0.976642,0.989325,1.001991,1.014674,1.027825,1.040499,1.04427,NaN,NaN,NaN,NaN,NaN,NaN
0.001153313391141,0.000370780148644112,4.49442664416377e-05,4.74081218460043e-06,1.80670059579668e-07,1.35446159843511e-07,3.35610286228416e-08,4.09532985301553e-09,3.64429153520973e-10,1.78646875070854e-10,4.69178029760542e-11,4.88964424505411e-12,5.46229728115577e-13,3.04867242562068e-13,6.77236045021345e-14,4.66293670342566e-15,8.88178419700125e-16,2.22044604925031e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN
0.615643,0.628404,0.64101,0.653466,0.665953,0.678502,0.691015,0.703497,0.71595,0.728534,0.741145,0.753577,0.766006,0.778484,0.790933,0.803337,0.815749,0.828172,0.840516,0.85288,0.865346,0.877702,0.880752,NaN,NaN
0.00182010526523957,0.000667364195577225,0.000166985672962916,4.20594391270512e-05,8.04491727768308e-06,8.02075968753257e-07,1.11492913124067e-07,1.19075838522775e-07,7.03183586914236e-08,1.88035582660007e-08,1.91525417747584e-09,6.75641764757984e-11,2.00117700188684e-10,1.35333078077338e-10,4.18434176197024e-11,6.38822328369315e-12,2.29150032282632e-13,2.28261853862932e-13,2.56683563293336e-13,9.81437153768638e-14,1.77635683940025e-14,1.33226762955019e-15,4.44089209850063e-16,NaN,NaN
0.689851,0.706245,0.722337,0.739858,0.757899,0.77431,0.790514,0.806591,0.8227,0.838793,0.854873,0.870965,0.887057,0.903115,0.919477,0.935563,0.951698,0.967857,0.973759,NaN,NaN,NaN,NaN,NaN,NaN
0.00117395310855617,0.000387222425442868,5.63704066844917e-05,3.10292415695024e-06,5.45207104130085e-07,2.07353821002343e-07,2.29703762677502e-08,4.99361441086421e-09,1.10077147397192e-09,1.38381084369144e-10,4.07842648542101e-11,9.16688946972499e-12,8.30890911629467e-13,2.03392858111329e-13,7.86037901434611e-14,1.04360964314765e-14,1.33226762955019e-15,8.88178419700125e-16,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN
0.596791,0.609923,0.623527,0.637102,0.650415,0.663936,0.676849,0.689652,0.702471,0.715267,0.728092,0.740888,0.753671,0.766497,0.779309,0.792283,0.805147,0.80667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00127161423541677,0.000457981128477947,7.15236948212183e-05,3.28877646249559e-06,7.35519839922816e-07,9.21536917886101e-08,1.66899425391165e-08,5.59933988064643e-09,3.37798011784685e-10,8.3499873682058e-11,2.82733836343141e-11,4.00612876205741e-12,8.07354183507414e-13,6.63913368725844e-14,2.33146835171283e-14,8.88178419700125e-15,8.88178419700125e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.517198,0.529875,0.542525,0.555198,0.567808,0.580522,0.59312,0.605868,0.618495,0.631137,0.643837,0.656573,0.669283,0.681954,0.694633,0.707527,0.720209,0.731742,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.000960169034014857,0.000317715438350907,4.74934795573478e-05,2.91563448429066e-06,5.61144684274595e-07,1.83151046107e-07,2.50884348851343e-08,4.26484692006568e-09,7.04757363578778e-10,2.11259676419218e-10,4.15696366218299e-11,2.48956411041945e-12,1.30717658919366e-12,3.82138765075979e-13,1.88737914186277e-14,6.43929354282591e-15,3.10862446895044e-15,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
