Row,avg_time,avg_err
WLK21,0.9888627,5.6843418860808e-16
WK20,3.68114372,4.61852778244065e-16
WLK21_CR,0.9888627,5.08482145278322e-16
WK20_CR,3.68114372,5.35127497869325e-16
AN19,1.77913612,4.86344298167296e-14
BTH14,1.22122458,3.2049997813477e-08
JL19,11.35214985,1.15380931367648e-06
JL19_CR,11.35214985,1.15380932881326e-06
