Row,avg_time,avg_err
WLK21,0.19904819,5.01820807130571e-16
WK20,0.47410944,4.81836792687318e-16
WLK21_CR,0.19904819,5.35127497869325e-16
WK20_CR,0.47410944,5.83977310952832e-16
AN19,1.47963944,9.05897579173143e-14
BTH14,1.22352889,1.42561032101529e-08
JL19,1.08290025,4.91828799908944e-16
JL19_CR,1.08290025,1.27053922938103e-14
