0.684437,0.789574,0.866618,0.95814,1.056313,1.134273,1.211486,1.296562,1.387468,1.505153,NaN,NaN,NaN
1454.38033090466,28.3563248710385,3.33698121414498,8.95139181023019e-05,59.8935305565238,8.53714432480501e-10,9.07940389538453e-13,6.66133814775094e-16,2.22044604925031e-16,2.00950367457153e-13,NaN,NaN,NaN
0.524823,0.59397,0.663664,0.73295,0.802549,0.865085,0.93548,NaN,NaN,NaN,NaN,NaN,NaN
16845.3790613077,0.00332808346126212,2.82544686536212e-07,2.05979677758705e-11,6.66133814775094e-16,4.44089209850063e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN
1.836537,2.079375,2.193936,2.266601,2.335762,2.498233,2.722422,NaN,NaN,NaN,NaN,NaN,NaN
38.3929877982509,0.0685333081135184,8.86733741012335e-06,8.87253448489389e-09,1.8052226380405e-13,0,4.86277684785819e-14,NaN,NaN,NaN,NaN,NaN,NaN
1.839871,2.199538,2.392633,2.731523,2.966985,3.248326,3.531395,3.864455,NaN,NaN,NaN,NaN,NaN
384.415802004989,0.888722267128825,761.046774665211,25019.9361153703,46303.8683207186,1.33226762955019e-15,1.77635683940025e-15,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN
1.766231,1.977793,2.138268,2.225934,2.621745,2.74097,3.120043,3.265623,3.655437,3.762489,3.866285,NaN,NaN
7.25254106700516,2.18100638246242,2.7002349737749,0.288519332374219,6.96536062583242e-06,1.22525847245925e-08,1.36867184252765e-11,3.14193115968919e-14,6.66133814775094e-16,9.99200722162641e-16,6.66133814775094e-16,NaN,NaN
1.711384,2.024492,2.31955,2.548225,2.913072,3.050134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0972909053745,6.28951274330714e-05,5.19268805732054e-08,3.32178728967847e-13,4.44089209850063e-16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.57833,1.932499,2.024987,2.35054,2.596139,2.864357,3.221309,NaN,NaN,NaN,NaN,NaN,NaN
343.792470528016,0.0473028701534666,6.76486552859679e-05,8.66442828595382e-09,8.88178419700125e-16,4.44089209850063e-16,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN
1.705878,1.896921,2.224292,2.509737,2.698882,3.020059,3.202638,3.459818,3.702345,NaN,NaN,NaN,NaN
55.6728072602153,25.0963721072696,0.0121006420508807,4.26409422604293,8.76426176077416e-09,1.10444986489711e-12,2.88657986402541e-15,6.66133814775094e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN
