46.461663,46.697495,46.932975,47.169554,47.405375,47.642837,47.878539,48.114958,48.351525,48.588325,48.824321,49.060307,49.295647,49.53135,49.766394,50.001742,50.237343,50.473163,50.708806,50.944203,51.182778,51.419866,51.657065,51.89269,52.128535,52.364125,52.602195,52.838545,53.077169,53.314162,53.550183,53.785479,54.021589,54.25855,54.494433,54.730398,54.966104,55.207604,55.44368,55.679699,55.915492,56.15162,56.387837,56.623487,56.859519,57.094855,57.330531,57.565985,57.801768,58.037295,58.274433,58.510544,58.746508,58.982182,59.219202,59.455449,59.691737,59.927561,60.163411,60.399629,60.635819,60.872266,61.108424,61.343899,61.579323,61.817081,62.052796,62.288554,62.524113,62.762371,62.998075,63.234331,63.4708,63.706656,63.941951,64.177658,64.412657,64.649433,64.885397,65.121881,65.357468,65.593404,65.829073,66.065915,66.301835,66.537846,66.773463,67.008434,67.24487,67.480587,67.71645,67.951788,68.188316,68.424663,68.663067,68.898524,69.134492,69.369919,69.606061,69.841502,70.077316,70.312717,70.548497,70.784079,71.019893,71.256718,71.492842,71.728213,71.964116,72.199606,72.435123,72.671211,72.906723,73.14254,73.378015,73.613933,73.849675,74.085755,74.32102,74.556966,74.792476,75.027799,75.263221,75.498631,75.735448,75.970823,76.206563,76.44202,76.679125,76.914702,77.150074,77.386265,77.622058,77.716416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.52143783434633e-05,2.49191593000297e-05,2.44833747649054e-05,2.39109052957431e-05,2.32057004261321e-05,2.23721885923567e-05,2.14154754201168e-05,2.03413735451186e-05,1.91563343605594e-05,1.78673552584385e-05,1.64819034536023e-05,1.50078464433712e-05,1.34533776567913e-05,1.18269365874113e-05,1.01371279050966e-05,8.39264319951738e-06,6.60218639358945e-06,4.77440330737267e-06,2.91781584138562e-06,1.04076027440669e-06,3.67757150510073e-07,6.64718338150294e-08,3.98910731114199e-08,2.36937958142391e-08,1.2653053271805e-08,8.94372220727746e-09,8.264416262449e-09,6.53327036914675e-09,4.37487734927799e-09,3.48652973158892e-09,3.25036841886117e-09,2.99578983842252e-09,2.52686183088713e-09,1.9650845395347e-09,1.50683598931778e-09,1.0659109150879e-09,7.88671794538232e-10,8.29338819841041e-10,1.01148067699341e-09,9.2024210474051e-10,5.56187540468045e-10,2.93978175136544e-10,2.9476199259193e-10,3.64928975926659e-10,3.48069573163912e-10,2.74183786785898e-10,2.14320561298109e-10,1.84205095621337e-10,1.57405199985305e-10,1.26048060877793e-10,1.08336895010552e-10,9.67328439571702e-11,8.50373105265589e-11,8.26476664883558e-11,7.94582177832126e-11,5.89683857299406e-11,3.39266392757054e-11,2.85238499486695e-11,4.00848243486962e-11,4.44653203146572e-11,3.16733306249262e-11,1.63784541484802e-11,1.3414158672731e-11,1.88755677754671e-11,2.04614103438416e-11,1.5037304734733e-11,9.24460508144875e-12,8.29736279683857e-12,9.77706804405898e-12,8.93107809929461e-12,5.96900306959469e-12,4.41335856748992e-12,5.09858821828857e-12,5.77005110358186e-12,4.87743179178324e-12,3.05933056665708e-12,1.72306613421824e-12,1.60005342308978e-12,2.34967600931668e-12,2.93098878501041e-12,2.55884202715606e-12,1.48681067457801e-12,6.34159391665889e-13,5.28022070511724e-13,9.00168828366077e-13,1.18749454713907e-12,1.11599618435321e-12,8.06910094297564e-13,5.16475751055623e-13,3.68594044175552e-13,3.27293747659496e-13,3.21520587931445e-13,3.34399175017097e-13,3.66817687336152e-13,3.81472631261204e-13,3.22852855560996e-13,1.89626092605977e-13,6.70574706873595e-14,4.39648317751562e-14,1.20348175869367e-13,1.99396055222678e-13,1.95843341543878e-13,1.17683640610267e-13,4.21884749357559e-14,1.99840144432528e-14,3.95239396766556e-14,6.03961325396085e-14,6.61692922676593e-14,6.12843109593086e-14,5.01820807130571e-14,3.33066907387547e-14,1.59872115546023e-14,1.02140518265514e-14,1.55431223447522e-14,2.53130849614536e-14,2.8421709430404e-14,2.35367281220533e-14,1.33226762955019e-14,6.21724893790088e-15,3.99680288865056e-15,6.66133814775094e-15,1.02140518265514e-14,1.06581410364015e-14,8.88178419700125e-15,6.21724893790088e-15,3.5527136788005e-15,2.66453525910038e-15,3.10862446895044e-15,3.10862446895044e-15,3.5527136788005e-15,3.99680288865056e-15,3.10862446895044e-15,1.77635683940025e-15,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.115554,53.355746,53.59555,53.835646,54.075412,54.315678,54.555607,54.796275,55.036586,55.277541,55.517533,55.758834,55.998876,56.238979,56.479272,56.720735,56.960872,57.202851,57.442993,57.683347,57.923045,58.163271,58.403817,58.645294,58.885959,59.127174,59.367971,59.608541,59.848812,60.090864,60.331122,60.572719,60.812316,61.052615,61.292517,61.532745,61.772835,62.013438,62.253044,62.493768,62.734329,62.974727,63.215065,63.455984,63.696279,63.937574,64.178518,64.420401,64.66022,64.901323,65.141668,65.383499,65.623295,65.863681,66.103109,66.34337,66.583547,66.823974,67.063604,67.303965,67.543556,67.783699,68.023729,68.264151,68.503953,68.744424,68.985055,69.225377,69.464923,69.705282,69.945943,70.186774,70.427333,70.667819,70.908055,71.150023,71.390963,71.630954,71.871344,72.111247,72.351146,72.594153,72.837812,73.078792,73.31918,73.562312,73.802594,74.042693,74.282271,74.522499,74.763198,75.003738,75.244589,75.484964,75.725308,75.966843,76.20692,76.448489,76.688362,76.928676,77.168798,77.40919,77.649301,77.890708,78.130852,78.372034,78.612246,78.853055,79.093963,79.338787,79.57887,79.819716,80.059536,80.299682,80.539597,80.780236,81.021008,81.263222,81.50353,81.744434,81.98444,82.224816,82.46469,82.705171,82.825334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.53923308450865e-05,2.50945081647913e-05,2.465385693462e-05,2.40740975057108e-05,2.33593684670907e-05,2.25144287084866e-05,2.15446857989576e-05,2.04561769194811e-05,1.9255520030903e-05,1.79498538268597e-05,1.65467751473969e-05,1.50542728878378e-05,1.34806578153679e-05,1.18344891655298e-05,1.01244991994598e-05,8.35951627298215e-06,6.54838778579858e-06,4.69990487994565e-06,2.8227305062245e-06,9.25332445778082e-07,3.11836136024368e-07,5.48247345300013e-08,2.18661577733315e-08,1.17342544569965e-08,7.80842501768575e-09,6.35494457057462e-09,5.78560577224607e-09,4.59396876095752e-09,3.36458683136698e-09,2.22323848220185e-09,1.33227207044229e-09,6.42287112384565e-10,3.69378305720147e-10,4.70996575074878e-10,6.49946763076059e-10,8.36351432553784e-10,9.28870758087896e-10,8.40008951286109e-10,6.72503386311973e-10,4.81847006739144e-10,2.75840239538638e-10,1.21329168933926e-10,5.56878987367782e-11,5.94724269831204e-11,1.15177201109873e-10,1.78729919753096e-10,2.19630091891077e-10,2.2566082336084e-10,1.93499438694289e-10,1.36407329875965e-10,7.65232321953135e-11,3.35531602502215e-11,1.4515944002369e-11,1.34243727245575e-11,2.42263986649505e-11,4.1202152800679e-11,5.70734570715103e-11,6.43320952065096e-11,5.86855009032661e-11,4.31761293384625e-11,2.54356535833722e-11,1.18376419777633e-11,4.56301663120939e-12,2.74180678161429e-12,5.14877029900163e-12,1.02766684051403e-11,1.56052948341312e-11,1.85793602724971e-11,1.79776193931502e-11,1.43227651960842e-11,9.20996612308045e-12,4.42712533299527e-12,1.33448807559944e-12,4.00124378074906e-13,1.17506004926327e-12,2.78710388101899e-12,4.41424674590962e-12,5.42721423357762e-12,5.48139311717932e-12,4.6243009421687e-12,3.22231130667205e-12,1.7590373602161e-12,6.43929354282591e-13,1.05249142734465e-13,1.68309810533174e-13,6.51478870850042e-13,1.23856480627182e-12,1.63957736276643e-12,1.72128977737884e-12,1.50501833218186e-12,1.10045306200846e-12,6.48370246381091e-13,2.75335310107039e-13,6.43929354282591e-14,3.28626015289046e-14,1.4299672557172e-13,3.20188320301895e-13,4.76507722169117e-13,5.44453371276177e-13,5.02708985550271e-13,3.80584452841504e-13,2.32258656751583e-13,1.05693231944315e-13,2.97539770599542e-14,8.88178419700125e-15,3.46389583683049e-14,8.61533067109121e-14,1.36335387423969e-13,1.64757096854373e-13,1.61648472385423e-13,1.31450406115619e-13,8.65973959207622e-14,4.35207425653061e-14,1.33226762955019e-14,2.22044604925031e-15,7.105427357601e-15,2.26485497023532e-14,3.90798504668055e-14,5.01820807130571e-14,5.19584375524573e-14,4.44089209850063e-14,3.15303338993544e-14,1.77635683940025e-14,6.21724893790088e-15,3.5527136788005e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.246652,44.484686,44.723678,44.960903,45.198455,45.435413,45.676688,45.914218,46.153053,46.390398,46.630704,46.870916,47.108125,47.345053,47.582931,47.819745,48.056977,48.293689,48.530686,48.767724,49.005285,49.242485,49.481099,49.718415,49.955718,50.193265,50.430836,50.669076,50.906094,51.143667,51.38121,51.618627,51.855625,52.09223,52.329657,52.566821,52.804343,53.04206,53.279603,53.516832,53.756059,53.993381,54.23137,54.46891,54.706264,54.944183,55.181478,55.419032,55.655654,55.89262,56.129126,56.367371,56.60519,56.843375,57.080541,57.318624,57.556053,57.79513,58.033121,58.270798,58.507862,58.748913,58.98781,59.228046,59.466248,59.704668,59.943664,60.183242,60.42149,60.66208,60.901428,61.140797,61.37936,61.618336,61.856441,62.094932,62.332893,62.571583,62.811295,63.051607,63.290528,63.530102,63.768498,64.007698,64.245773,64.484601,64.723776,64.962758,65.201062,65.439268,65.678007,65.916821,66.156252,66.426237,66.749665,67.071874,67.393556,67.66039,67.898814,68.137781,68.376272,68.617215,68.85562,69.094599,69.333016,69.571895,69.644246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.52439389281101e-05,2.49490347230541e-05,2.45126548650276e-05,2.39383666871262e-05,2.32301817932878e-05,2.239274482152e-05,2.14313694240076e-05,2.03520121710987e-05,1.91612194169188e-05,1.78660675178577e-05,1.64740996364543e-05,1.49932551694043e-05,1.34317931994588e-05,1.17982146399243e-05,1.01011851114663e-05,8.34945849881308e-06,6.55180176512005e-06,4.71692255832323e-06,2.85340086714214e-06,9.69625262747797e-07,3.28933987159274e-07,5.51460517250746e-08,2.17743991726138e-08,1.0333524258499e-08,5.85115023099547e-09,3.85671716784941e-09,2.82835266318671e-09,1.66287206226912e-09,1.00793862145565e-09,9.68256141931079e-10,7.89456056082827e-10,4.83232565073877e-10,2.98142843746518e-10,3.15536485828716e-10,2.75448108766341e-10,1.83504322848194e-10,1.01046726541654e-10,1.12790221606929e-10,1.24903198894799e-10,7.92073073796473e-11,3.80522280352125e-11,5.03113106731234e-11,4.88795670605668e-11,3.2393643323303e-11,2.34421371203553e-11,2.07056594092592e-11,2.19477769292098e-11,1.73181469165229e-11,1.07105435631638e-11,8.99946783761152e-12,9.79483161245298e-12,8.03845878749598e-12,5.36148903051981e-12,5.11990450036137e-12,5.10391728880677e-12,4.14024370343213e-12,2.73692180030594e-12,1.7910117833253e-12,2.00683913931243e-12,2.36699548850083e-12,1.97752925146233e-12,1.28208554883713e-12,9.15711950710829e-13,8.68194405256872e-13,7.74935671188359e-13,6.30162588777239e-13,6.4126481902349e-13,6.67910171614494e-13,4.87165863205519e-13,2.34035013590983e-13,1.97175609173428e-13,3.09086090055644e-13,2.94875235340442e-13,1.73638881051374e-13,1.32338584535319e-13,1.73638881051374e-13,1.56763491077072e-13,7.37188088351104e-14,4.70734562441066e-14,8.43769498715119e-14,9.10382880192628e-14,5.90638649100583e-14,4.2632564145606e-14,4.44089209850063e-14,3.59712259978551e-14,2.17603712826531e-14,2.08721928629529e-14,2.88657986402541e-14,2.62012633811537e-14,1.59872115546023e-14,1.11022302462516e-14,1.33226762955019e-14,1.24344978758018e-14,6.66133814775094e-15,4.44089209850063e-15,8.43769498715119e-15,1.02140518265514e-14,6.66133814775094e-15,2.22044604925031e-15,1.77635683940025e-15,2.66453525910038e-15,2.66453525910038e-15,3.10862446895044e-15,3.10862446895044e-15,2.22044604925031e-15,1.33226762955019e-15,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.375151,43.610013,43.844964,44.07933,44.314501,44.548971,44.784152,45.018631,45.253972,45.488796,45.726,45.961872,46.196074,46.430182,46.664729,46.898988,47.135408,47.372215,47.608351,47.844115,48.080426,48.318463,48.554672,48.792229,49.028333,49.264091,49.50213,49.738374,49.975021,50.210952,50.448627,50.686428,50.925093,51.16147,51.401361,51.638308,51.877588,52.114282,52.350773,52.586628,52.824483,53.060637,53.299038,53.535299,53.771474,54.007056,54.243304,54.478917,54.715258,54.951252,55.18754,55.423455,55.66149,55.897552,56.13413,56.370034,56.606505,56.842436,57.078672,57.314797,57.551073,57.786981,58.023523,58.259252,58.497792,58.734082,58.973594,59.210447,59.450209,59.686718,59.922958,60.159201,60.39678,60.632916,60.869627,61.105424,61.342448,61.578278,61.815288,62.05181,62.288388,62.524092,62.760285,62.995722,63.231678,63.467283,63.703598,63.939284,64.176247,64.414039,64.651048,64.887909,65.1239,65.360364,65.596404,65.832597,66.068966,66.305668,66.542008,66.778523,67.015134,67.251409,67.48763,67.724414,67.961898,68.197932,68.434496,68.67014,68.906202,69.142358,69.379056,69.615604,69.851616,70.088281,70.324276,70.561404,70.79728,71.033484,71.269348,71.505624,71.742003,71.978419,72.214198,72.453041,72.689036,72.925297,73.16127,73.398688,73.634282,73.870524,74.106348,74.342032,74.577616,74.813549,75.04918,75.285058,75.520958,75.756945,75.969244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5005941721723e-05,2.47083071109877e-05,2.42713519194027e-05,2.36994403546298e-05,2.2996571057643e-05,2.21669181921236e-05,2.1215227200333e-05,2.01469880272143e-05,1.89684356999287e-05,1.76864937078136e-05,1.63086581772554e-05,1.48428416943958e-05,1.3297241231669e-05,1.16802568199681e-05,1.0000438541713e-05,8.26643195228627e-06,6.48691060867179e-06,4.67049936947461e-06,2.82569644571851e-06,9.60803279603795e-07,3.57538632478338e-07,1.02375284694034e-07,7.68862640221357e-08,5.72244909236019e-08,3.43350685660937e-08,2.1730217181215e-08,1.38529356874528e-08,1.06558499801679e-08,1.35890863006694e-08,1.51841934581398e-08,1.12538702801146e-08,6.24726226305938e-09,3.55307827604179e-09,3.58313112513997e-09,4.34786651126728e-09,4.79588768698136e-09,4.23465706944626e-09,2.60785437689037e-09,1.06389830278886e-09,8.9524165858279e-10,1.76232672899346e-09,2.2129658105996e-09,1.5811503217833e-09,6.46986908492408e-10,3.39903660773189e-10,5.74549297027716e-10,8.33057622884326e-10,8.02736987992603e-10,5.23629584137097e-10,2.55907739443728e-10,1.77813319623965e-10,2.64913424530278e-10,3.50202977728031e-10,3.12701864402243e-10,1.99383176635592e-10,1.14807274798068e-10,9.02158348026205e-11,1.03869357559461e-10,1.3183143465767e-10,1.40221612099367e-10,1.03230757275696e-10,4.64353000495521e-11,2.14726014746702e-11,4.06150668652572e-11,6.78475053916827e-11,6.72590871886314e-11,4.00293131974649e-11,1.40625289191121e-11,9.69890834312537e-12,2.18234319504518e-11,3.12279091474466e-11,2.7044588790659e-11,1.50377488239428e-11,6.74127420552395e-12,6.59738930153253e-12,1.04511954646114e-11,1.24327215189624e-11,1.05830899599368e-11,6.78701539413851e-12,3.86268794727584e-12,3.29158922340866e-12,4.42135217326722e-12,5.31930055558405e-12,4.68425298549846e-12,2.96029867286052e-12,1.58895119284352e-12,1.46194167882641e-12,2.17870166352441e-12,2.60369503735092e-12,2.07389660999979e-12,1.048494624456e-12,4.91162666094169e-13,7.44737604918555e-13,1.23945298469152e-12,1.28075328120758e-12,8.08242361927114e-13,3.14859249783694e-13,1.99840144432528e-13,4.09450251481758e-13,6.11954931173386e-13,5.77315972805081e-13,3.49054118942149e-13,1.31894495325469e-13,7.90478793533111e-14,1.72306613421824e-13,2.76223488526739e-13,2.77111666946439e-13,1.74527059471075e-13,5.95079541199084e-14,1.95399252334028e-14,6.3948846218409e-14,1.27009514017118e-13,1.37223565843669e-13,8.5265128291212e-14,2.30926389122033e-14,3.10862446895044e-15,2.8421709430404e-14,5.99520433297585e-14,6.26165785888588e-14,3.68594044175552e-14,1.06581410364015e-14,3.10862446895044e-15,1.37667655053519e-14,2.53130849614536e-14,2.57571741713036e-14,1.59872115546023e-14,5.77315972805081e-15,2.66453525910038e-15,6.21724893790088e-15,1.06581410364015e-14,1.11022302462516e-14,7.105427357601e-15,2.66453525910038e-15,1.33226762955019e-15,2.66453525910038e-15,4.88498130835069e-15,4.88498130835069e-15,2.66453525910038e-15,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.97348,42.282552,42.591807,42.900009,43.207246,43.515992,43.825414,44.132613,44.441396,44.748407,45.057976,45.365882,45.677309,45.987035,46.29567,46.604685,46.914328,47.222336,47.532092,47.839851,48.148941,48.460821,48.769432,49.079659,49.38956,49.698219,50.006967,50.313524,50.622007,50.928187,51.236532,51.543309,51.851502,52.16013,52.467589,52.777036,53.087082,53.394355,53.703965,54.013856,54.321416,54.631843,54.940087,55.247597,55.555717,55.86435,56.173853,56.481818,56.792474,57.100872,57.409277,57.719896,58.028144,58.338369,58.648995,58.958157,59.277572,59.605228,59.935884,60.265886,60.594254,60.924276,61.253724,61.579187,61.906562,62.233057,62.561237,62.88935,63.216147,63.542884,63.871213,64.197433,64.526198,64.85233,65.180576,65.508904,65.834663,66.162544,66.490873,66.816431,67.143323,67.470632,67.799454,68.129978,68.45983,68.78888,69.119094,69.449939,69.779865,70.106418,70.43791,70.766383,71.093884,71.422345,71.750893,72.07726,72.309102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.25641879187288e-05,1.23236405678018e-05,1.19696861149432e-05,1.15066361807692e-05,1.09394750309466e-05,1.02739746052904e-05,9.51670958126982e-06,8.67499175538633e-06,7.75676294972882e-06,6.77046368879886e-06,5.72489645800367e-06,4.62909273579726e-06,3.49218359585457e-06,2.3232713106669e-06,1.13130668100148e-06,2.52601805916797e-07,6.61623902331598e-08,2.58726220447869e-08,1.43514702344305e-08,8.40594838180664e-09,5.16110953974191e-09,3.27693849833111e-09,2.48120590740086e-09,1.77510406373926e-09,1.28305432944842e-09,9.21086540373039e-10,9.39895716811634e-10,8.81861916823823e-10,5.8103855060665e-10,3.36676020395998e-10,3.05316882887041e-10,2.79570144812169e-10,1.91838323004845e-10,1.63098201610978e-10,1.78901338188098e-10,1.72956315935835e-10,1.19297682843467e-10,6.24595930531768e-11,3.6664449254431e-11,4.98399099768676e-11,6.38509245476371e-11,5.11350961573953e-11,3.22997184554197e-11,2.71427325060358e-11,2.72171174486857e-11,2.0848212045621e-11,1.11903819544068e-11,7.59992069276905e-12,1.1251888309971e-11,1.52093893035499e-11,1.36060052113862e-11,7.60080887118875e-12,2.64988031517532e-12,1.7377210781433e-12,3.29070104498896e-12,4.66493510486998e-12,4.7706283368143e-12,3.74389408364095e-12,2.15050199869893e-12,8.72857341960298e-13,5.91304782915358e-13,1.06070707772687e-12,1.51301193795916e-12,1.47770684577608e-12,1.04560804459197e-12,6.0462745921086e-13,3.98570065840431e-13,3.5615954629975e-13,3.34621219622022e-13,3.28848059893971e-13,3.69926311805102e-13,3.86801701779405e-13,3.02424751907893e-13,1.58317803311547e-13,6.3726801613484e-14,6.61692922676593e-14,1.17905685215192e-13,1.44551037806195e-13,1.21902488103842e-13,8.01581023779363e-14,5.17363929475323e-14,3.95239396766556e-14,3.21964677141295e-14,2.8421709430404e-14,3.17523785042795e-14,3.66373598126302e-14,3.46389583683049e-14,2.55351295663786e-14,1.4210854715202e-14,6.66133814775094e-15,5.32907051820075e-15,8.65973959207622e-15,1.28785870856518e-14,1.37667655053519e-14,9.99200722162641e-15,4.21884749357559e-15,1.11022302462516e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
