100.381434,107.660942,115.097798,122.303779,129.525696,136.009417,143.214032,150.418833,156.906155,164.11279,170.597072,177.809058,185.038061,192.269495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20721.7717276917,1931.34943370853,20361.7639683109,167488.086900271,22231.111388193,33989060.7014279,0.0893275839992786,0.00385113023304173,471902.763940703,127041.577909301,2.03782324348367e-10,9.31077437371641e-12,6.66133814775094e-15,2.22044604925031e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.058974,102.345607,109.621546,116.897383,124.181478,131.460534,138.009941,145.293424,151.84361,159.120549,165.670018,172.949551,179.498392,186.775135,193.328559,200.606983,207.886346,215.164127,222.442191,229.722839,236.999012,244.276906,251.554767,258.83625,NaN,NaN
15043309.4499774,1109522.1974763,189283.532046925,296.735523431974,5284692.09778493,342239.469769344,2542.06871550205,11393.1914955137,3662.18122759044,2692.66347765311,1525.55496093741,0.644793162054117,0.00514691650134891,83042.644232367,11146.8570465802,10303.5243944306,662552.150171273,477106404.233028,594069.206839776,1153797.42386153,558628.757914867,512678.646009938,771419.985857158,0,NaN,NaN
101.665423,108.831249,115.999221,122.447552,128.897476,135.345593,142.508444,148.954619,156.116841,163.254875,170.397763,177.537304,184.680082,191.106197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62595.8134380546,329085.179887744,583396.673334738,1762272.73230747,137065.819585454,2316866.74197948,116105.142531356,470735.808061562,0.000317787339007669,8.64763685326508e-07,2.34143815447396e-11,5.47339951140202e-13,1.55431223447522e-15,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.170659,109.374521,116.586324,123.793982,130.995248,138.732924,145.19094,152.36285,158.818017,165.99659,173.173501,180.345951,187.520287,194.696331,201.151777,207.607543,214.780587,221.956577,229.132886,NaN,NaN,NaN,NaN,NaN,NaN,NaN
456449.893364451,2185286.36642188,77518820.5753048,2408537933.53746,4148.2031351154,76549.2397960288,623635.319319339,401919.756052639,657169506.231379,840768472.495634,88.5925287345208,88.3672568695607,10583.8601148339,7873.42859300513,95597884.170228,200198431.626567,151.52541503979,135.585287900111,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.377362,114.601406,121.833763,128.335511,135.556587,142.779031,149.998929,156.495763,163.716428,170.219782,177.44102,184.661354,191.885884,199.113103,205.609903,212.106825,219.329405,225.828771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9157.88925011819,28.690832548969,1497.32973142875,569.262317547505,0.0119039835810895,23.819451290583,395.849474330752,0.0476583010019116,1.02709723132182,1.63029832240363,1.07259390509134,18.072542143618,47.1235532212376,42.6086256935188,1.59872115546023e-13,1.67732494560369e-12,5.10702591327572e-14,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.391205,104.550093,111.701429,118.139718,125.28646,131.718566,138.871117,145.305705,152.454118,158.883545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14599.4699415393,50944.9989093924,5.24319138559137,0.454223593300908,501410963.373194,9.21602876247096e-05,6.20544712948146e-07,1.09492415134582e-11,1.70974345792274e-13,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.072789,113.111858,121.625914,128.179073,134.736565,141.290289,148.568667,155.845849,163.120375,170.370521,177.614962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
