1.608398,1.646269,1.684104,1.721772,1.759848,1.797644,1.835564,1.873464,1.911279,1.948874,1.986765,2.024573,2.062481,2.100313,2.139026,2.177166,2.214932,2.252717,2.290908,2.328732,2.366719,2.404661,2.442484,2.48414,NaN,NaN,NaN
0.000213707976980726,7.63015677779366e-05,2.84635109338849e-05,8.54280077466907e-06,1.82588720043508e-06,2.04712663820494e-07,1.306483554675e-08,3.31971262701458e-08,2.38366310023608e-08,7.43117556378792e-09,1.2049484743315e-09,8.84364803610538e-11,4.4698356127526e-11,5.3536619581962e-11,2.80350187509271e-11,7.41795513903298e-12,7.5950357114607e-13,2.23154827949656e-14,1.06692432666478e-13,8.20454815197991e-14,3.11972669919669e-14,6.77236045021345e-15,5.55111512312578e-16,5.55111512312578e-16,NaN,NaN,NaN
1.305448,1.34192,1.378371,1.414885,1.451951,1.488373,1.524458,1.560399,1.596441,1.632466,1.668544,1.704526,1.740508,1.77667,1.812712,1.848682,1.8847,1.920583,1.956434,1.992292,2.028126,2.064181,2.100187,2.1364,2.161779,NaN,NaN
0.00195673462614532,0.00114777654336451,0.000529758742290998,0.000157608142572929,5.86941659252993e-06,5.72893126915552e-06,1.22312713801698e-06,1.21147700982149e-07,1.22112825629017e-07,9.76458736090535e-09,5.43233946714849e-09,1.92552751521191e-09,1.34445343746847e-10,1.59116275710858e-10,2.11792805515643e-11,5.85687054410755e-12,3.13171710786264e-12,2.27151630838307e-13,2.02282635086704e-13,4.37427871702312e-14,5.99520433297585e-15,5.10702591327572e-15,6.66133814775094e-16,-2.22044604925031e-16,4.44089209850063e-16,NaN,NaN
1.367128,1.402615,1.438035,1.473166,1.508467,1.543573,1.578913,1.614017,1.649512,1.68479,1.720407,1.755836,1.791379,1.826537,1.862052,1.89715,1.932465,1.967513,2.003076,2.038251,2.07375,2.115306,NaN,NaN,NaN,NaN,NaN
0.000656552936050714,0.000316743150966969,0.000136012077228465,3.08628614429374e-05,1.42775024336572e-06,5.59693980939358e-07,7.6586219122099e-07,1.90892610163473e-07,5.49263412530365e-09,5.717740503286e-09,6.09700379072819e-09,1.33576127936408e-09,2.0107915332801e-11,5.78794789873882e-11,4.94257967886824e-11,9.25992615918858e-12,4.75175454539567e-14,5.6710192097853e-13,3.95905530581331e-13,6.28386231937839e-14,6.66133814775094e-16,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN
1.491845,1.527521,1.563236,1.598966,1.634609,1.670373,1.706134,1.741929,1.777694,1.813427,1.849044,1.884792,1.9204,1.956119,1.991758,2.027582,2.069555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.000281188240558894,1.91059288061624e-05,2.40129004391854e-06,4.4292480283481e-07,5.62643969193033e-08,4.9045127958891e-09,1.49109125047175e-09,5.19761567119303e-10,8.13034084501396e-11,1.30992994229473e-11,1.12843068222901e-12,1.97841742988203e-13,1.23678844943242e-13,2.88657986402541e-14,3.77475828372553e-15,6.66133814775094e-16,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.960234,1.996361,2.032302,2.068148,2.104069,2.139805,2.175603,2.211336,2.247253,2.282851,2.318631,2.354402,2.390353,2.426352,2.462305,2.498195,2.533972,2.569885,2.605739,2.641521,2.677385,2.713272,2.749026,2.78493,2.810282,NaN,NaN
0.000662412860620742,0.000294723404288044,0.000109161537070745,2.45755711032469e-05,4.78834460793109e-06,8.35247230934755e-07,1.48506500652346e-07,1.19794531183715e-07,6.29481367031559e-08,1.10718363366402e-08,5.00364860656077e-10,5.63962432309495e-10,3.6560932059615e-10,1.36009203899334e-10,3.06656922077764e-11,1.64157576421076e-12,8.51541059887495e-13,1.14064313549989e-12,3.9146463848283e-13,5.6621374255883e-14,5.32907051820075e-15,3.5527136788005e-15,2.66453525910038e-15,8.88178419700125e-16,2.22044604925031e-16,NaN,NaN
2.25045,2.290871,2.33129,2.371774,2.41211,2.452618,2.492939,2.533324,2.573826,2.614285,2.654606,2.695037,2.735296,2.775885,2.817626,2.858253,2.898689,2.915197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.000504498755063976,0.000120582086622578,1.73955122699798e-05,1.5748074373434e-06,1.41997335889599e-07,7.97632373483737e-08,1.91340225885739e-08,1.6849899253657e-09,2.56946908194777e-10,1.03288488872977e-10,2.36077823956293e-11,2.78665979180914e-12,3.70814490224802e-13,1.43218770176645e-13,3.15303338993544e-14,3.77475828372553e-15,4.44089209850063e-16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.921733,1.958577,1.995269,2.031983,2.068806,2.105493,2.142101,2.17864,2.215248,2.25168,2.288296,2.324887,2.361466,2.39806,2.434559,2.47119,2.514137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.000226504572979014,2.49276420691835e-05,4.01323957799349e-06,4.80270242464442e-07,4.90883200754411e-08,1.22783954115135e-08,3.318204599978e-09,6.2713700899053e-10,1.16575193942481e-10,1.90929494436887e-11,3.19300141882195e-12,5.45563594300802e-13,1.69864122767649e-13,4.57411886145564e-14,6.43929354282591e-15,2.22044604925031e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.928348,1.964073,1.999745,2.035457,2.071171,2.106811,2.142461,2.178093,2.213542,2.248954,2.284731,2.320301,2.355907,2.391508,2.42715,2.462778,2.498356,2.516243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.000409005319592204,9.14075143252369e-05,1.22553785444346e-05,9.6686133344015e-07,1.61425411260296e-07,6.17784419176814e-08,1.13455620454062e-08,1.00224117893788e-09,2.73308264908678e-10,9.20459264364126e-11,1.01243458061617e-11,9.97202320718316e-13,5.44009282066327e-13,1.22790666523542e-13,1.17683640610267e-14,1.33226762955019e-15,6.66133814775094e-16,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.033624,2.069641,2.105696,2.141646,2.177561,2.213331,2.249214,2.284801,2.320523,2.355929,2.391707,2.427285,2.46279,2.498195,2.534012,2.569417,2.604876,2.640417,2.676201,2.711781,2.747459,2.782894,2.82433,NaN,NaN,NaN,NaN
0.000501788241401346,0.000181657021402604,6.67341950579825e-05,2.06703107028527e-05,3.40086176198184e-06,1.90608357764077e-07,9.45028009180504e-08,1.13456098516096e-07,5.22289314019986e-08,1.15610572226643e-08,7.11961600785571e-10,1.30925714714181e-10,3.05747205331386e-10,1.62880153808942e-10,3.92750276745346e-11,3.36419780921915e-12,2.83106871279415e-13,7.89146525903561e-13,4.89164264649844e-13,1.3988810110277e-13,1.57651669496772e-14,1.11022302462516e-15,1.11022302462516e-15,NaN,NaN,NaN,NaN
2.01696,2.05274,2.088533,2.124248,2.159903,2.195593,2.231386,2.267085,2.30293,2.339667,2.375336,2.410998,2.446534,2.482099,2.517596,2.553303,2.588872,2.624477,2.660152,2.695682,2.731272,2.766852,2.802608,2.844536,NaN,NaN,NaN
