12.118719,12.363283,12.607943,12.848555,13.090542,13.358985,13.628152,13.908334,14.157266,14.404633,14.646232,14.888863,15.13048,15.373321,15.614001,15.855844,16.09723,16.339337,16.585723,16.826348,17.067286,17.31115,17.456656,NaN
0.169373500109645,0.0913796332980836,0.030082230867968,4.00061622873871e-05,8.37814623011468e-06,1.50513548469178e-06,3.78495940811518e-07,1.14121444294568e-07,4.76149448758179e-08,1.39753781880358e-08,2.30864438677258e-09,3.89078103069096e-10,1.73876024689434e-10,7.52007345283801e-11,2.19224638442483e-11,4.94848606535925e-12,7.35411731511704e-13,1.73194791841524e-13,1.14130926931466e-13,4.66293670342566e-14,9.76996261670138e-15,4.44089209850063e-16,0,NaN
15.399168,15.638131,15.875833,16.115345,16.352619,16.594735,16.832054,17.071841,17.308977,17.548858,17.788296,18.065046,18.318235,18.566381,18.818376,19.078424,19.349047,19.45564,NaN,NaN,NaN,NaN,NaN,NaN
0.0453866849068461,0.0042745255627803,9.22557236560095e-06,1.06791208454027e-06,1.09529170178035e-07,3.32474363595736e-08,8.96782093029458e-09,1.60661084436242e-09,2.00923722104562e-10,3.72522013236676e-11,1.0295320151954e-11,2.43227660234879e-12,4.39204228541712e-13,6.28386231937839e-14,1.06581410364015e-14,3.5527136788005e-15,6.66133814775094e-16,2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN
14.340646,14.583559,14.828237,15.070398,15.315364,15.557291,15.800171,16.042151,16.289572,16.53183,16.778724,17.02049,17.264195,17.505405,17.747122,17.999081,18.249267,18.403417,NaN,NaN,NaN,NaN,NaN,NaN
0.0633025062857486,0.0161704693721338,1.26249924574662e-05,2.10713549897434e-06,2.8338837321229e-07,3.69896806518e-08,9.53039180906501e-09,2.82311973798244e-09,4.84096762676245e-10,5.73412428650499e-11,8.73390249012118e-12,2.43471909300297e-12,8.28448420975292e-13,1.54765089632747e-13,1.37667655053519e-14,2.44249065417534e-15,1.11022302462516e-15,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN
15.345685,15.603554,15.860361,16.116449,16.373532,16.631035,16.888234,17.14557,17.407614,17.66455,17.921132,18.177675,18.511914,18.821556,19.072787,19.322815,19.572628,19.824612,20.079221,20.329898,20.581023,20.65672,NaN,NaN
0.0728837839983818,0.0150356213958167,1.61523733006597e-05,2.46183885987961e-06,6.93914611105129e-07,1.59490621376435e-07,4.91831155802203e-08,1.05373021419553e-08,2.70255329226643e-09,1.07066577825776e-09,1.77571291004597e-10,3.19324566788737e-11,1.93716154228696e-11,5.48228129559902e-12,9.63451540769711e-13,2.12940776123105e-13,7.63833440942108e-14,2.68673971959288e-14,6.66133814775094e-15,1.11022302462516e-15,-2.22044604925031e-16,2.22044604925031e-16,NaN,NaN
19.153386,19.410167,19.665578,19.922994,20.178604,20.437746,20.695552,20.975923,21.324648,21.674861,22.023171,22.374618,22.652513,22.909123,23.166254,23.423071,23.680864,23.937963,24.195422,24.450949,24.707163,24.967291,25.171148,NaN
0.134589692445958,0.0540359591137389,0.00229055648292764,1.33990822486219e-05,2.66661843406624e-06,5.73177766582944e-07,1.49438608154639e-07,4.53160668989483e-08,1.34826994013793e-08,3.81965348239532e-09,1.03948938345866e-09,2.87461610071205e-10,8.47479864063416e-11,1.99800176403642e-11,3.29869465076627e-12,1.30384592011978e-12,6.47482067961391e-13,1.99396055222678e-13,3.86357612569554e-14,4.88498130835069e-15,1.55431223447522e-15,8.88178419700125e-16,2.22044604925031e-16,NaN
12.748611,12.987776,13.2269,13.466726,13.738251,13.986291,14.232847,14.474465,14.716974,14.983619,15.224805,15.468714,15.713266,15.956661,16.203547,16.447884,16.64325,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0373199389882044,0.000578903599730118,4.78498998623955e-06,5.09025084083348e-07,9.93448112662776e-08,2.22702722929569e-08,3.69589514548352e-09,7.39015515449637e-10,1.22653887046908e-10,2.0996315797106e-11,5.35460564776713e-12,1.03717034960482e-12,1.61648472385423e-13,2.75335310107039e-14,8.21565038222616e-15,1.77635683940025e-15,-2.22044604925031e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.962649,16.287572,16.563491,16.818983,17.059974,17.300092,17.536861,17.773781,18.012021,18.248659,18.485954,18.725701,18.96872,19.210126,19.450846,19.694969,19.937071,19.961269,NaN,NaN,NaN,NaN,NaN,NaN
0.0409336014343784,0.00248365191791189,5.39517274189549e-06,7.64787724483185e-07,1.19532170606007e-07,2.11171717889869e-08,5.66650726341322e-09,1.06771036456621e-09,1.26922916621197e-10,2.31430430375212e-11,6.92312873695755e-12,1.49880108324396e-12,2.28483898467857e-13,3.06421554796543e-14,6.88338275267597e-15,2.44249065417534e-15,8.88178419700125e-16,6.66133814775094e-16,NaN,NaN,NaN,NaN,NaN,NaN
11.476995,11.714895,11.951918,12.189335,12.426805,12.674043,12.916762,13.158179,13.395894,13.634222,13.871999,14.124975,14.386882,14.647848,14.928848,15.216435,15.405631,NaN,NaN,NaN,NaN,NaN,NaN,NaN
