5.255613,5.291154,5.326197,5.361391,5.398545,5.433674,5.468973,5.504129,5.539451,5.574638,5.609908,5.645259,5.680753,5.715987,5.751166,5.786218,5.821613,5.857103,5.892408,5.927604,5.962746,5.99804,6.03309,6.067949,6.102891,6.137856,6.172868,6.207904,6.24306,6.278609,6.31349,6.348773,6.383915,6.418844,6.453773,6.488742,6.525277,6.56043,6.595539,6.630551,6.665619,6.700539,6.73552,6.770475,6.805596,6.840728,6.878626,6.913811,6.948755,6.983781,7.018843,7.053622,7.088761,7.123812,7.158949,7.193812,7.228833,7.263803,7.298872,7.33408,7.369144,7.404282,7.439494,7.474509,7.50935,7.544349,7.579304,7.61417,7.649245,7.684261,7.719334,7.754421,7.78941,7.824409,7.859412,7.894295,7.929228,7.964442,7.999509,8.034508,8.069419,8.104524,8.139707,8.174777,8.209844,8.244672,8.279709,8.314787,8.349779,8.384738,8.419574,8.454563,8.489466,8.524468,8.559463,8.577116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.89712044998502e-05,2.86809158693835e-05,2.82509726794444e-05,2.76845028710504e-05,2.69849951193279e-05,2.61564518568846e-05,2.52034250989297e-05,2.41310286739349e-05,2.29449041149188e-05,2.16511748232229e-05,2.0256398285845e-05,1.87675129685871e-05,1.7191783074022e-05,1.55367392227213e-05,1.38101170943372e-05,1.20197964905699e-05,1.01737414395231e-05,8.27994146046507e-06,6.34635432383845e-06,4.38085128928734e-06,2.39116560951658e-06,3.84844653478211e-07,1.33344082442477e-07,3.95953692056139e-08,1.52788999230324e-08,8.73878658325111e-09,4.19640144855293e-09,2.94838464753866e-09,2.58332288893826e-09,1.21476251280228e-09,1.1933707355638e-09,5.39095879048546e-10,5.51771961454506e-10,5.63064261882573e-10,3.06921599246834e-10,1.88422610847283e-10,1.44384060263292e-10,1.91340276955998e-10,1.49001255778103e-10,7.25988158478685e-11,4.26449986434818e-11,6.06164007876941e-11,6.81117384715435e-11,4.12065936927775e-11,2.03295158485162e-11,1.43822731502041e-11,2.57713850260188e-11,2.76854095204726e-11,1.16182619080973e-11,3.82538445364844e-12,8.26538837372937e-12,1.33617561459687e-11,9.63318314006756e-12,1.95310434492058e-12,1.98197014356083e-12,5.60307356067824e-12,5.55511192601443e-12,2.77289302630379e-12,6.22168982999938e-13,1.39133149446025e-12,2.95274915629307e-12,2.32569519198478e-12,6.60804744256893e-13,2.1227464230833e-13,1.07736042309625e-12,1.52855506030392e-12,7.55839835164807e-13,5.28466159721575e-14,2.90434343241941e-13,7.25641768895002e-13,6.12843109593086e-13,1.85629289717326e-13,3.95239396766556e-14,2.44693154627385e-13,3.77919917582403e-13,2.25597318603832e-13,3.15303338993544e-14,4.61852778244065e-14,1.72306613421824e-13,1.78967951569575e-13,6.12843109593086e-14,2.22044604925031e-15,5.6399329650958e-14,1.01696429055664e-13,6.61692922676593e-14,1.06581410364015e-14,9.76996261670138e-15,4.30766533554561e-14,4.84057238736568e-14,2.08721928629529e-14,1.77635683940025e-15,1.19904086659517e-14,2.66453525910038e-14,2.04281036531029e-14,4.44089209850063e-15,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.868496,11.904305,11.939824,11.976471,12.011911,12.047286,12.08267,12.1182,12.15356,12.188973,12.224414,12.259842,12.295381,12.33079,12.366232,12.401673,12.437172,12.472527,12.507986,12.543456,12.578897,12.614308,12.649831,12.685303,12.720649,12.756014,12.791492,12.828038,12.863453,12.898917,12.934307,12.969703,13.005204,13.040626,13.076091,13.111535,13.147071,13.182451,13.217884,13.253236,13.288721,13.324154,13.359663,13.395052,13.430364,13.465791,13.50116,13.536506,13.572034,13.607455,13.642746,13.67918,13.714544,13.75,13.785349,13.82072,13.85612,13.891504,13.926909,13.962277,13.997623,14.032987,14.068352,14.103785,14.139232,14.17461,14.209993,14.245383,14.28075,14.316179,14.351636,14.387041,14.422392,14.457804,14.493226,14.529731,14.565111,14.600453,14.635906,14.671318,14.706708,14.742106,14.777416,14.81271,14.848161,14.883566,14.91887,14.95419,14.989531,15.024908,15.060344,15.095706,15.131094,15.166453,15.201794,15.237183,15.272418,15.307796,15.343152,15.3795,15.414917,15.425742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.01443378120703e-06,8.82971892179896e-06,8.55953798883924e-06,8.20785055632989e-06,7.77908975457819e-06,7.27821644352922e-06,6.71065010116045e-06,6.0821527525512e-06,5.39873736715712e-06,4.66664205078793e-06,3.89233123243571e-06,3.08246378399879e-06,2.24382252089761e-06,1.38321967169119e-06,5.07390845783107e-07,1.18187478026499e-07,3.43802413205196e-08,1.84562973792879e-08,1.3896737538488e-08,1.47154770591129e-08,1.66055587058622e-08,1.60288862183222e-08,1.21131309427369e-08,7.8458883834287e-09,4.93978147275698e-09,2.71304512189374e-09,1.57200208406039e-09,1.28613542038636e-09,1.47257428473324e-09,2.09125250449915e-09,2.5427351335594e-09,2.40341768709129e-09,1.92379645547192e-09,1.33696564930119e-09,7.42951034027328e-10,2.83657097810419e-10,1.01018082787618e-10,2.07864392365309e-10,4.26320534430147e-10,5.70929969967438e-10,5.79406078671241e-10,4.73223682462276e-10,3.09317460533975e-10,1.48505874264515e-10,4.12521128367871e-11,1.27626798018809e-11,4.67474947640767e-11,9.66862145901359e-11,1.26727961458073e-10,1.30573329926165e-10,1.14455112054657e-10,8.44846415049005e-11,5.03663777351449e-11,2.45423681377588e-11,1.29369848167471e-11,1.2516654379624e-11,1.783018177548e-11,2.48729925544922e-11,2.99982261253717e-11,3.00806046737989e-11,2.4509283491625e-11,1.56661350558807e-11,7.23510140687722e-12,1.96243021832743e-12,6.22613072209788e-13,2.36566322087128e-12,5.45163914011937e-12,7.95097321315552e-12,8.54405435291028e-12,7.12008230152605e-12,4.6278536558475e-12,2.27329266522247e-12,8.14903700074865e-13,4.08562073062058e-13,7.8070883091641e-13,1.45483625146881e-12,1.96798133345055e-12,2.05724326463042e-12,1.73883130116792e-12,1.21147536447097e-12,6.86117829218347e-13,2.98872038229092e-13,1.11244347067441e-13,1.17683640610267e-13,2.48245868306185e-13,4.01678690309382e-13,4.9515946898282e-13,4.9338311214342e-13,4.03899136358632e-13,2.65565347490337e-13,1.31006316905768e-13,4.46309655899313e-14,2.33146835171283e-14,5.19584375524573e-14,9.9031893796564e-14,1.32338584535319e-13,1.36335387423969e-13,1.10578213252666e-13,6.94999613415348e-14,3.10862446895044e-14,7.105427357601e-15,3.5527136788005e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.884951,6.920869,6.956886,6.9928,7.028688,7.064552,7.100431,7.136281,7.172218,7.208078,7.244046,7.279956,7.31585,7.351717,7.38758,7.423479,7.459349,7.495184,7.531029,7.566938,7.602894,7.6387,7.674614,7.710543,7.746959,7.782696,7.818607,7.854554,7.890604,7.926481,7.962373,7.998267,8.034196,8.070096,8.106037,8.141924,8.177739,8.213591,8.249489,8.285326,8.321325,8.357157,8.393028,8.428959,8.464856,8.500703,8.536494,8.572898,8.608732,8.644531,8.680402,8.716393,8.752397,8.788317,8.824099,8.859997,8.895884,8.931697,8.967577,9.003436,9.039435,9.07531,9.111187,9.147028,9.182937,9.218864,9.254824,9.290705,9.326691,9.362389,9.398315,9.435351,9.471193,9.50701,9.54298,9.578824,9.614659,9.650477,9.686255,9.722037,9.757922,9.793762,9.829533,9.86534,9.901235,9.9371,9.972963,10.00883,10.044766,10.080666,10.116489,10.152372,10.188171,10.224038,10.25979,10.29656,10.332358,10.374544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.02876058165613e-05,1.00851700803872e-05,9.78820715369366e-06,9.40031571783351e-06,8.92563740051422e-06,8.36900664524798e-06,7.73596872649662e-06,7.0327249985791e-06,6.26603228415235e-06,5.443086949386e-06,4.57139229181891e-06,3.65863105766806e-06,2.71254680317412e-06,1.74083173165585e-06,7.51030516443763e-07,2.40222080005736e-07,4.89722018492955e-08,2.58610364234357e-08,1.58023758523029e-08,9.70626112817286e-09,5.67771230031155e-09,3.85740772657073e-09,2.58049404067151e-09,2.75211098355044e-09,2.10823314361619e-09,1.68771618902497e-09,1.35322619776446e-09,5.69303271191757e-10,3.077946786334e-10,6.49631237692461e-10,7.61319007835937e-10,4.7664761027022e-10,1.6217449605449e-10,1.07342579269698e-10,1.72396319442214e-10,2.21330065386383e-10,2.00612415568457e-10,1.05741637668189e-10,4.8725024015539e-11,5.02673458413483e-11,5.84985393459192e-11,5.72208946891806e-11,5.78865844147458e-11,4.66506833163294e-11,1.71744840571364e-11,4.26525481600493e-12,1.70066183358131e-11,2.84163803598858e-11,2.28821406267343e-11,9.17221854024319e-12,1.8069989948799e-12,4.17976764310879e-12,9.03765950965862e-12,9.2237328885858e-12,5.69366775948765e-12,2.87103674168065e-12,1.73505654288419e-12,1.67066360745594e-12,2.53597143284878e-12,3.22408766351145e-12,2.47801779096335e-12,9.32143251475281e-13,1.62536650805123e-13,5.63327162694804e-13,1.24433796599988e-12,1.29718458197203e-12,6.97220059464598e-13,1.3944401189292e-13,9.37028232783632e-14,3.49498208151999e-13,4.88276086230144e-13,3.90354415458205e-13,2.02060590481778e-13,7.54951656745106e-14,5.90638649100583e-14,1.17683640610267e-13,1.71640479607049e-13,1.53876911213047e-13,7.50510764646606e-14,1.08801856413265e-14,1.35447209004269e-14,5.61772850460329e-14,7.57172102794357e-14,5.08482145278322e-14,1.48769885299771e-14,2.44249065417534e-15,1.26565424807268e-14,2.44249065417534e-14,2.48689957516035e-14,1.57651669496772e-14,5.77315972805081e-15,1.77635683940025e-15,4.66293670342566e-15,9.32587340685131e-15,1.02140518265514e-14,5.77315972805081e-15,1.33226762955019e-15,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.678365,6.714529,6.750312,6.78648,6.822437,6.858569,6.894346,6.929789,6.965366,7.00102,7.036618,7.072318,7.10779,7.143498,7.178929,7.214382,7.250062,7.285827,7.321375,7.356968,7.392441,7.428095,7.463437,7.498965,7.534645,7.570347,7.605786,7.641402,7.67688,7.712391,7.748871,7.784284,7.819813,7.855363,7.890882,7.926412,7.961814,7.997269,8.032772,8.068223,8.103554,8.138905,8.174318,8.209705,8.245123,8.280739,8.315927,8.351398,8.386745,8.422431,8.457837,8.493291,8.528693,8.564256,8.59971,8.635401,8.670837,8.70633,8.741769,8.777206,8.812415,8.847859,8.883247,8.918738,8.95412,8.989841,9.025206,9.060784,9.096076,9.131455,9.1669,9.202551,9.237858,9.2733,9.308677,9.344247,9.379512,9.415178,9.450472,9.48575,9.521101,9.5565,9.591951,9.627429,9.662691,9.698214,9.734407,9.770119,9.805509,9.840974,9.876665,9.912049,9.947572,9.982902,10.01831,10.053666,10.08912,10.124481,10.159976,10.19537,10.23071,10.266394,10.30172,10.337002,10.372233,10.4076,10.442865,10.478373,10.51371,10.549122,10.584422,10.620899,10.656297,10.691619,10.72696,10.762379,10.797529,10.832854,10.868296,10.903577,10.9388,10.974221,11.009742,11.045028,11.080362,11.115864,11.151503,11.186846,11.222068,11.257457,11.290915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.96794508169995e-05,2.93844181613601e-05,2.89485248345933e-05,2.83747656006916e-05,2.76666994136754e-05,2.68283150948179e-05,2.58640703183488e-05,2.47789706300239e-05,2.35785862976456e-05,2.22690093050204e-05,2.08567924868674e-05,1.93488834785427e-05,1.7752561312534e-05,1.60753756874854e-05,1.43250840469733e-05,1.25095892427041e-05,1.06368808654445e-05,8.71498026944195e-06,6.75188678345151e-06,4.75552300160942e-06,2.7336806089906e-06,6.93970027665358e-07,2.43074936179255e-07,7.99794288575129e-08,4.46463062075964e-08,3.73245510054687e-08,2.04281245252957e-08,1.12553055764408e-08,8.61506910254661e-09,7.88917864369409e-09,5.98465765833112e-09,5.49851408848667e-09,3.78646136667271e-09,3.74424535820594e-09,3.32444693995626e-09,2.12369277718949e-09,1.06055164650343e-09,7.25863369410717e-10,1.32601796209997e-09,1.82722770247778e-09,1.49653400782768e-09,7.10864256348032e-10,1.42781342304943e-10,1.78811632167708e-10,5.46736433904016e-10,7.41683159333206e-10,5.71750202738031e-10,2.95692359486566e-10,1.34108280036571e-10,1.39189992864885e-10,2.04348094001716e-10,2.08490558151198e-10,1.83045134605209e-10,1.69130931482186e-10,1.49465329002396e-10,1.05859765398009e-10,5.15796294564552e-11,3.12341263963845e-11,6.07749406356106e-11,9.89466286682728e-11,1.00379704548459e-10,5.86459769635894e-11,1.27351462708702e-11,1.83275616905121e-12,2.37947439529762e-11,4.69344563214236e-11,4.67239580359546e-11,2.79869460939608e-11,1.06816777645236e-11,5.93658455727564e-12,1.04409814127848e-11,1.51869627984524e-11,1.58437707398207e-11,1.39221967287995e-11,1.11759490550867e-11,7.74136310610629e-12,4.2499337382651e-12,2.62412314100402e-12,4.11981559977903e-12,7.0592420797766e-12,8.01758659463303e-12,5.58708634912364e-12,1.87183601951801e-12,4.57411886145564e-14,1.0911271886016e-12,3.1943336864515e-12,4.00701694047711e-12,2.95630186997187e-12,1.27586829989923e-12,3.58824081558851e-13,5.09370323698022e-13,1.08801856413265e-12,1.41797684705125e-12,1.33182354034034e-12,1.01163522003844e-12,6.46593889541691e-13,3.47721851312599e-13,2.22932783344731e-13,3.28626015289046e-13,5.56443779942128e-13,6.71018796083445e-13,5.31574784190525e-13,2.35367281220533e-13,2.57571741713036e-14,4.57411886145564e-14,2.1493917756743e-13,3.37063710276198e-13,2.98872038229092e-13,1.56763491077072e-13,3.99680288865056e-14,2.04281036531029e-14,7.01660951563099e-14,1.21236354289067e-13,1.30118138486068e-13,1.01252339845814e-13,6.12843109593086e-14,2.97539770599542e-14,1.77635683940025e-14,2.62012633811537e-14,4.61852778244065e-14,5.81756864903582e-14,4.9737991503207e-14,2.70894418008538e-14,5.32907051820075e-15,2.22044604925031e-15,1.37667655053519e-14,2.70894418008538e-14,2.88657986402541e-14,1.77635683940025e-14,5.32907051820075e-15,4.44089209850063e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.990726,7.026465,7.062359,7.098098,7.133601,7.168983,7.204431,7.239803,7.275649,7.311084,7.346656,7.382147,7.417346,7.452485,7.487631,7.522749,7.558035,7.593328,7.628485,7.663765,7.698897,7.734073,7.769288,7.804493,7.839791,7.874981,7.910119,7.945227,7.980387,8.015656,8.051164,8.086393,8.121818,8.157174,8.192436,8.228012,8.263859,8.299455,8.334938,8.370452,8.405876,8.441502,8.476654,8.511783,8.54697,8.582157,8.617633,8.652806,8.688055,8.726318,8.766364,8.806607,8.846759,8.88698,8.927078,8.967413,9.007595,9.048266,9.089577,9.130012,9.170365,9.210612,9.251067,9.291562,9.331818,9.37231,9.412683,9.453145,9.493436,9.5338,9.574057,9.614552,9.655058,9.695459,9.736127,9.776501,9.816896,9.857284,9.89761,9.938713,9.979166,10.019535,10.059974,10.100366,10.140691,10.181163,10.221488,10.261972,10.302354,10.342824,10.383082,10.423576,10.463881,10.504302,10.544661,10.584985,10.625245,10.665611,10.705904,10.746367,10.786753,10.827193,10.867722,10.908206,10.948754,10.989373,11.029736,11.070131,11.110462,11.15095,11.191498,11.23775,11.278344,11.319032,11.35969,11.400319,11.437321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.83688013036354e-06,2.72522180289059e-06,2.60213006675336e-06,2.46779783541484e-06,2.32146855250193e-06,2.16078738013437e-06,1.98405115670042e-06,1.79107402042966e-06,1.58252624071764e-06,1.35920771304754e-06,1.12225787884945e-06,8.73573023696395e-07,6.15612168797242e-07,3.50846385721582e-07,1.13492955922112e-07,6.11725892163406e-08,5.08927264775139e-08,7.08197869236926e-08,8.86948623435302e-08,8.60353193132823e-08,7.15844623577766e-08,5.63756570315377e-08,3.83076361742951e-08,1.75309464722773e-08,4.46734804704363e-09,4.0871634965356e-09,1.10935653996336e-08,1.76948569130531e-08,1.87156830033786e-08,1.44602527729631e-08,8.40411473745917e-09,3.69568953217936e-09,1.63893520976899e-09,1.45063294709757e-09,2.20841456233245e-09,3.29091598416653e-09,3.96893340415261e-09,3.82234066620413e-09,2.90577828465644e-09,1.63664282126774e-09,5.64579272221977e-10,1.02868824569669e-10,2.78878253823223e-10,7.38981098535874e-10,1.08380260321894e-09,1.11509157463274e-09,8.61029914034361e-10,5.00241181811134e-10,2.16260565011339e-10,8.3328011157846e-11,7.72093500245319e-11,1.44624090481216e-10,2.31540564499255e-10,2.8646862659798e-10,2.7562752080712e-10,2.00350847023856e-10,9.87185888590147e-11,2.25535146114453e-11,1.72195591119362e-12,2.64519517401141e-11,6.28965768356693e-11,8.29023516502048e-11,7.92137466731901e-11,5.98248117711364e-11,3.60667051779728e-11,1.62168056760947e-11,4.87698770257339e-12,3.67061936401569e-12,1.05713215958758e-11,1.96536120711244e-11,2.42317277354687e-11,2.14681605825717e-11,1.37077016404419e-11,5.75228753518786e-12,1.20570220474292e-12,7.14983627858601e-13,2.67164068645798e-12,5.00599561803483e-12,6.35469454834947e-12,6.2210236961846e-12,4.7910564404674e-12,2.74380518305861e-12,9.63673585374636e-13,1.0946799022804e-13,2.87103674168065e-13,1.05182529352987e-12,1.7545964681176e-12,1.95399252334028e-12,1.60982338570648e-12,9.84101689027739e-13,4.07229805432507e-13,8.94839757847876e-14,6.26165785888588e-14,2.23376872554581e-13,4.20330437123084e-13,5.33351141029925e-13,5.09814412907872e-13,3.71702668644502e-13,1.93178806284777e-13,5.46229728115577e-14,2.66453525910038e-15,3.24185123190546e-14,9.85878045867139e-14,1.50102152929321e-13,1.57873714101697e-13,1.24344978758018e-13,7.28306304154103e-14,2.88657986402541e-14,5.99520433297585e-15,5.99520433297585e-15,1.99840144432528e-14,3.64153152077051e-14,4.52970994047064e-14,4.15223411209809e-14,2.8643754035329e-14,1.35447209004269e-14,3.5527136788005e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
