Row,avg_time,avg_err
WLK21,19.8511968,4.9293902293357e-16
WK20,69.25032215,5.32907051820075e-16
WLK21_CR,19.8511968,5.04041253179821e-16
WK20_CR,69.25032215,6.92779167366098e-16
AN19,329.00063385,6.85074219575199e-14
JL19,155.91891494,3.68594044175552e-16
JL19_CR,155.91891494,1.44662060108658e-14
