Row,avg_time,avg_err
WLK21,245.425109,1.64313007644523e-15
WK20,531.0269988,1.82076576038526e-15
WLK21_CR,245.425109,1.46549439250521e-15
WK20_CR,531.0269988,1.55431223447522e-15
JL19,854.6196888,9.45710176836201e-12
JL19_CR,854.6196888,7.42749716309277e-06
