Row,avg_time,avg_err
WLK21,32.239018,5.55111512312578e-16
WK20,114.4001434,5.32907051820075e-16
WLK21_CR,32.239018,1.4210854715202e-15
WK20_CR,114.4001434,7.99360577730113e-16
JL19,364.1393608,5.32907051820075e-16
JL19_CR,364.1393608,6.17284001691587e-15
