Row,avg_time,avg_err
WLK21,623.5570184,3.5527136788005e-16
WK20,1683.2235012,3.99680288865056e-16
WLK21_CR,623.5570184,5.32907051820075e-16
WK20_CR,1683.2235012,7.54951656745106e-16
JL19,3268.2909316,2.22044604925031e-16
JL19_CR,3268.2909316,1.4432899320127e-14
