2226.781568,2231.007164,2235.235424,2239.467566,2243.704495,2247.936168,2252.171343,2256.398317,2260.63781,2264.865999,2269.096758,2273.325441,2277.556694,2281.782918,2286.0132,2290.242274,2294.479581,2298.703475,2302.933014,2307.16321,2311.402537,2315.6307,2319.861024,2324.090422,2328.735212,2333.385898,2338.777156,2344.119422,2349.654347,2355.37646,2361.035154,2365.786565,2371.021002,2377.01539,2381.25879,2385.501404,2389.737485,2394.097193,2398.522238,2402.939708,2407.346186,2411.761752,2416.20553,2420.535119,2424.831797,2429.112622,2433.358598,2437.605602,2441.872637,2446.108941,2450.344954,2454.581202,2458.807982,2463.052917,2467.292063,2471.489365,2475.716956,2479.951017,2484.192671,2488.430253,2492.674817,2496.909208,2501.169195,2505.401282,2509.661342,2513.906599,2518.158735,2522.402562,2526.798929,2531.051305,2535.302553,2539.554585,2543.781755,2547.988366,2552.203576,2556.410924,2560.632269,2564.829147,2569.09188,2573.293696,2577.501541,2581.710135,2585.910912,2590.108787,2594.315061,2598.514593,2602.716536,2606.912662,2611.11852,2615.505292,2620.347654,2624.951264,2629.199648,2635.2455,2639.484018,2644.79317,2650.473847,2656.6509,2662.497094,2669.030403,2675.017763,2681.619965,2688.082339,2694.192223,2700.6728,2707.897549,2715.195893,2721.790625,2728.981411,2735.380007,2741.225779,2747.33551,2753.124939,2758.979632,2763.585369,2767.802263,2772.014114,2776.234721,2780.429444,2784.628906,2788.816379,2793.014653,2797.214002,2801.410526,2805.605899,2809.796286,2813.992333,2818.181494,2822.37915,2826.567235,2830.757121,2834.949705,2839.137916,2843.330067,2847.518048,2851.706818,2855.902781,2860.099118,2864.29146,2868.57593,2873.160019,2878.046792,2882.576905,2887.225412,2893.075181,2897.792399,2903.200003,2909.143627,2913.797788,2918.227112,2922.445585,2926.664294,2930.859986,2935.065221,2939.292593,2943.493213,2947.693977,2951.90003,2956.103426,2960.298846,2964.537392,2968.777918,2973.027764,2977.268203,2981.513337,2985.742696,2989.950975,2992.467035,NaN,NaN,NaN,NaN,NaN
2.36315668922238e-05,2.33316349378399e-05,2.28907039128146e-05,2.23141789112979e-05,2.16077606678411e-05,2.07775973746216e-05,1.98302785379134e-05,1.87727801637116e-05,1.76124126447519e-05,1.63567791697794e-05,1.50137310694909e-05,1.35913224403872e-05,1.20977669744171e-05,1.05413910844732e-05,8.93057517581397e-06,7.27368323794053e-06,5.57898882869168e-06,3.85460541041382e-06,2.10842477521567e-06,3.48064130406556e-07,3.12190549855984e-07,2.05876386161208e-07,1.57942718459481e-07,1.27312145714598e-07,1.05463896282743e-07,8.67898544143486e-08,6.94635780007502e-08,5.43847193945624e-08,4.07819675807275e-08,2.897300843685e-08,2.01189829240889e-08,1.4830818795275e-08,1.22258896340099e-08,1.09491038458032e-08,1.03923505356818e-08,1.03979762577922e-08,1.07977307095553e-08,1.12414251240978e-08,1.14729696853999e-08,1.14204818935093e-08,1.11008717773586e-08,1.05950497264473e-08,9.98104976446257e-09,9.27008825257758e-09,8.43829894847659e-09,7.52302309336983e-09,6.61403287693929e-09,5.76068526214613e-09,4.94397278671954e-09,4.13619716255198e-09,3.33568062060863e-09,2.56247556507105e-09,1.85854531764562e-09,1.27076127398595e-09,8.30440605170679e-10,5.49362333401859e-10,4.17831991228468e-10,4.03533650938925e-10,4.61110705174406e-10,5.4607340871371e-10,6.23839646607394e-10,6.73983535648404e-10,6.90243862067064e-10,6.78254785668742e-10,6.5213479061299e-10,6.27184970625194e-10,6.10371753140271e-10,5.96793725549105e-10,5.75412606451664e-10,5.37769384578723e-10,4.82418105463012e-10,4.1385561644347e-10,3.3924951736708e-10,2.65790944808941e-10,1.99356975372211e-10,1.43967948673662e-10,1.01504138427799e-10,7.17039760900207e-11,5.2741366829423e-11,4.21502832637088e-11,3.74811293113453e-11,3.65565355764375e-11,3.75575126554395e-11,3.91713328440346e-11,4.07038847072272e-11,4.20410373180857e-11,4.33768576613147e-11,4.4845016589079e-11,4.62971883052887e-11,4.73292516289803e-11,4.74940087258346e-11,4.64894789331538e-11,4.42144099110919e-11,4.0713210580634e-11,3.61328744702405e-11,3.07363023921425e-11,2.49151810294279e-11,1.91606730481908e-11,1.39568356871678e-11,9.66871027685556e-12,6.47926157171241e-12,4.39026592857772e-12,3.26227933555856e-12,2.86037860064425e-12,2.90611978925881e-12,3.13615799996114e-12,3.35287353436797e-12,3.45634632026304e-12,3.43591821660993e-12,3.34443583938082e-12,3.25517390820096e-12,3.22497584193115e-12,3.27071703054571e-12,3.36264349698467e-12,3.44080319791829e-12,3.44080319791829e-12,3.32134320046862e-12,3.07309733216243e-12,2.71693778586268e-12,2.29949392860362e-12,1.86961557346876e-12,1.46949119539386e-12,1.12887477143886e-12,8.57536264220471e-13,6.49258424800792e-13,4.92494933723719e-13,3.69482222595252e-13,2.71782596428238e-13,1.94511073914327e-13,1.4033219031262e-13,1.14130926931466e-13,1.15907283770866e-13,1.4210854715202e-13,1.86073378927176e-13,2.34923192010683e-13,2.79776202205539e-13,3.11750625314744e-13,3.26849658449646e-13,3.25073301610246e-13,3.07753822426093e-13,2.79332112995689e-13,2.43804976207684e-13,2.04725125740879e-13,1.66089364483923e-13,1.30562227695918e-13,9.99200722162641e-14,7.54951656745106e-14,5.6843418860808e-14,4.2632564145606e-14,3.28626015289046e-14,2.48689957516035e-14,1.95399252334028e-14,1.59872115546023e-14,1.33226762955019e-14,1.28785870856518e-14,1.37667655053519e-14,1.55431223447522e-14,1.82076576038526e-14,2.04281036531029e-14,2.26485497023532e-14,2.35367281220533e-14,2.39808173319034e-14,2.30926389122033e-14,2.1316282072803e-14,1.99840144432528e-14,1.73194791841524e-14,1.50990331349021e-14,1.37667655053519e-14,NaN,NaN,NaN,NaN,NaN
2402.91991,2407.4992,2413.189192,2417.763505,2422.339924,2427.796907,2432.000931,2436.198695,2440.39309,2444.583836,2448.827986,2453.055552,2457.284251,2461.519289,2465.750106,2469.984902,2474.213401,2478.440305,2482.667503,2486.894291,2491.119898,2495.349249,2499.603026,2503.904499,2508.137745,2512.331608,2516.529867,2520.738415,2524.943276,2529.136022,2533.326798,2537.5181,2541.711879,2545.909329,2550.099196,2554.293634,2558.49117,2562.827116,2567.087774,2571.347426,2575.542772,2579.765357,2584.008904,2588.255807,2592.49479,2596.72734,2600.961025,2605.191834,2609.422023,2613.649549,2617.878482,2622.110474,2626.33915,2630.567567,2634.797509,2639.024937,2643.546895,2647.83635,2652.521813,2657.575725,2663.613279,2670.111697,2674.381559,2679.704358,2686.410147,2692.629816,2699.612266,2706.016268,2712.886205,2719.17759,2725.494216,2731.569231,2737.658027,2743.644685,2749.91754,2756.221801,2762.215376,2768.486309,2774.239284,2779.504223,2783.695536,2787.874811,2792.05608,2796.23998,2800.447338,2804.672478,2808.912803,2813.134877,2817.362648,2821.582769,2825.805141,2830.030692,2834.255559,2838.48005,2842.706848,2846.931733,2851.114754,2855.297816,2859.489534,2863.669367,2867.85545,2872.042171,2876.229207,2880.408411,2884.591195,2888.778862,2892.959591,2897.39001,2902.607839,2907.367651,2912.936644,2918.724486,2923.320898,2928.002251,2933.986713,2939.52745,2944.143969,2948.489351,2952.694443,2956.994174,2961.237005,2965.475034,2969.706722,2973.93593,2978.169397,2982.403265,2986.642941,2990.880706,2995.112608,2999.34235,3003.560499,3007.754096,3011.987483,3016.219543,3020.44815,3024.68192,3028.918076,3033.154468,3037.392829,3041.635468,3045.868971,3050.102281,3054.340056,3058.57967,3062.813557,3067.051895,3071.351124,3075.585773,3079.831565,3084.091054,3088.321884,3092.548045,3097.100122,3101.369295,3105.628619,3109.829745,3114.073778,3118.305204,3122.545751,3126.787593,3131.03119,3135.27672,3139.083398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0685192217762e-05,2.03756541723443e-05,1.99209742959283e-05,1.93271142405749e-05,1.86005704230219e-05,1.77485090704366e-05,1.67787557598942e-05,1.56997560805117e-05,1.45205191173226e-05,1.32505219943013e-05,1.18995799396338e-05,1.04777111968879e-05,8.99501664797242e-06,7.46157965192396e-06,5.88738058882043e-06,4.28221600534684e-06,2.65561593781882e-06,1.01676083419378e-06,4.94396743988545e-07,3.20805138898095e-07,2.66256767744721e-07,2.33501452395757e-07,2.07283028519356e-07,1.85388899787142e-07,1.67212084623003e-07,1.5304073563982e-07,1.39956027656041e-07,1.2639649948909e-07,1.1211339989714e-07,9.77096066279159e-08,8.41144109919867e-08,7.18448212033707e-08,6.0661251577443e-08,5.02578623162719e-08,4.07959896975285e-08,3.25530691291931e-08,2.58404435626858e-08,2.06940216074258e-08,1.67785865201608e-08,1.36715705423285e-08,1.10783422435645e-08,8.86549944567605e-09,6.98151758626864e-09,5.3940265587471e-09,4.08061939793924e-09,3.01400016056164e-09,2.16875850611586e-09,1.53037316152904e-09,1.07762776480058e-09,7.78593189920684e-10,6.03026517609351e-10,5.28171728575444e-10,5.36672928319604e-10,6.14483131045063e-10,7.45099093535373e-10,9.049578864051e-10,1.06753539341753e-09,1.20997434294168e-09,1.31520261348328e-09,1.37363098673404e-09,1.38531763838046e-09,1.35869804296362e-09,1.30608901471874e-09,1.23921228833979e-09,1.16688925189123e-09,1.09454090235772e-09,1.02464303708416e-09,9.57697032788474e-10,8.92970142274407e-10,8.28840995836799e-10,7.63462626451883e-10,6.95382862403449e-10,6.23846752034751e-10,5.4938986693287e-10,4.7409987047331e-10,4.00774968767337e-10,3.31840332989941e-10,2.69105182582052e-10,2.14019024724621e-10,1.67653890770225e-10,1.30359723016227e-10,1.01534336494069e-10,7.9747319858825e-11,6.32014440782314e-11,5.0241588667177e-11,3.96598309748697e-11,3.07274206079455e-11,2.30842012172161e-11,1.66240354815272e-11,1.14042109089496e-11,7.57394147399282e-12,5.27622390222859e-12,4.53326265414944e-12,5.17230702712368e-12,6.82520706618561e-12,9.03099817151087e-12,1.1364686969273e-11,1.35234046183541e-11,1.53250745427158e-11,1.6669332580932e-11,1.7501555760191e-11,1.78101977610368e-11,1.76392234152445e-11,1.70912173302895e-11,1.63025148935958e-11,1.54027901544396e-11,1.44817491332105e-11,1.35753630559066e-11,1.26849641901572e-11,1.17967857704571e-11,1.08961728528811e-11,9.97246729639301e-12,9.01989594126462e-12,8.03934696591568e-12,7.04369895743184e-12,6.05737682235485e-12,5.10969044853482e-12,4.22994972382185e-12,3.43902684107888e-12,2.74757994134234e-12,2.1573853814516e-12,1.66489044772788e-12,1.26254562360373e-12,9.44133660141233e-13,6.99440505513849e-13,5.17808018685173e-13,3.86357612569554e-13,2.93542967710891e-13,2.27373675443232e-13,1.78967951569575e-13,1.4432899320127e-13,1.19904086659517e-13,1.04360964314765e-13,9.76996261670138e-14,9.81437153768638e-14,1.07469588783715e-13,1.24789067967868e-13,1.48325796089921e-13,1.74527059471075e-13,2.00284233642378e-13,2.23820961764432e-13,2.41140440948584e-13,2.52242671194836e-13,2.55795384873636e-13,2.52686760404686e-13,2.43360886997834e-13,2.29594121492482e-13,2.1316282072803e-13,1.95843341543878e-13,1.78079773149875e-13,1.61204383175573e-13,1.4521717162097e-13,1.30562227695918e-13,1.16795462190566e-13,1.03916875104915e-13,9.14823772291129e-14,7.99360577730113e-14,6.83897383169096e-14,5.77315972805081e-14,4.70734562441066e-14,3.77475828372553e-14,2.88657986402541e-14,2.22044604925031e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1880.405445,1884.632164,1888.85504,1893.081626,1897.303285,1901.530606,1905.751785,1909.977675,1914.200702,1918.426596,1922.648082,1926.876809,1931.102683,1935.328727,1939.557142,1943.783789,1948.006508,1952.234331,1956.465686,1960.692932,1964.920141,1969.150425,1973.376757,1977.606474,1981.834098,1986.06342,1990.29291,1994.518249,1998.88238,2004.495752,2009.16818,2014.583241,2020.160483,2024.756672,2029.970121,2034.938286,2040.336795,2045.01558,2049.803624,2054.423998,2059.205157,2064.736244,2070.338512,2074.988572,2079.705986,2085.698353,2090.313285,2094.874852,2099.318458,2103.824858,2108.530015,2113.895133,2118.440174,2123.046761,2128.407612,2133.03945,2137.264295,2141.490606,2145.70143,2149.89787,2154.088776,2158.287678,2162.474548,2166.668041,2170.849775,2175.041097,2179.225172,2183.410114,2187.612195,2191.800256,2195.992865,2200.184037,2204.370311,2208.562248,2212.756223,2216.947301,2221.154038,2225.343794,2229.548671,2233.770481,2237.961413,2242.160947,2246.356459,2250.556106,2254.767754,2258.962765,2263.152027,2267.343138,2271.53355,2275.728775,2279.918693,2284.11523,2288.30549,2292.501442,2296.709424,2300.903537,2305.091602,2309.287949,2313.475494,2317.666759,2321.85693,2326.06182,2330.252166,2334.456942,2338.645507,2342.849005,2347.041201,2351.233171,2355.428388,2359.618132,2363.801383,2367.99162,2372.186049,2376.383335,2380.605657,2384.789413,2388.977651,2393.166375,2397.360482,2401.551065,2405.736875,2409.930049,2414.114471,2418.302464,2422.498766,2426.723187,2430.94716,2435.175636,2439.398307,2443.626779,2447.854251,2452.097236,2456.327772,2460.564784,2464.804164,2469.044856,2473.277348,2477.509573,2481.741383,2485.973682,2490.199221,2494.545547,2498.756721,2502.960504,2507.290267,2511.535507,2515.819964,2520.067325,2524.343961,2528.548699,2532.750224,2536.955354,2541.15303,2545.360479,2549.558121,2553.762427,2557.963542,2562.199448,2566.474128,2570.730602,2574.985641,2579.215609,2583.431991,2587.642632,2591.851062,2596.049999,2600.248117,2604.448204,2608.643811,2612.840002,2617.03606,2621.228583,2624.584857
1.90886887896369e-05,1.87817196573015e-05,1.83344177275835e-05,1.77551208579985e-05,1.70526775256086e-05,1.62366502900468e-05,1.53172378358768e-05,1.43050883822937e-05,1.32110926980289e-05,1.20461698731589e-05,1.08210585643143e-05,9.54613581427566e-06,8.231261738878e-06,6.88564033746175e-06,5.51770012746644e-06,4.13501064322475e-06,2.7442486532081e-06,1.35121466948718e-06,9.80793240845657e-07,7.95473028780691e-07,6.6134437481935e-07,5.41843899526384e-07,4.34958144168718e-07,3.38903856089701e-07,2.54967426727148e-07,1.84420043236599e-07,1.26591728655256e-07,8.19384826655778e-08,5.04104824550211e-08,2.98112619034896e-08,1.70711165203841e-08,9.68588098615442e-09,6.41607744711337e-09,6.50697851156679e-09,8.90863205427195e-09,1.26479378081967e-08,1.71549996430542e-08,2.18501585713682e-08,2.59979744399175e-08,2.8932700679718e-08,3.03665590450919e-08,3.04285161512041e-08,2.93576927212769e-08,2.73645506254638e-08,2.47168863154457e-08,2.17131250757063e-08,1.85667534680078e-08,1.54152077769254e-08,1.23725896195026e-08,9.54117362894635e-09,7.01781122103284e-09,4.88042939394973e-09,3.16136805622591e-09,1.85791071416475e-09,9.57613099927812e-10,4.35018243649665e-10,2.3214896671675e-10,2.57478927068178e-10,4.16111589629509e-10,6.41430020209555e-10,8.97142360400949e-10,1.16007958794739e-09,1.40810474391628e-09,1.61894897487969e-09,1.77392145417343e-09,1.86068049856658e-09,1.87333348833363e-09,1.81257675535562e-09,1.68700431402158e-09,1.51279655469239e-09,1.31052324547909e-09,1.10037801093199e-09,8.97593110948947e-10,7.10460135167068e-10,5.42024203298297e-10,3.93374222085185e-10,2.66073385546406e-10,1.62711177864594e-10,8.57376392104925e-11,3.57207596834996e-11,1.04751762819433e-11,5.52979884105298e-12,1.52589052504482e-11,3.39186456699281e-11,5.63797897257245e-11,7.87032661264675e-11,9.84248238466989e-11,1.14347198376663e-10,1.25975674336587e-10,1.33043798200561e-10,1.35378819265952e-10,1.32998501101156e-10,1.26230137453831e-10,1.15738529871123e-10,1.02475805618951e-10,8.75894912155673e-11,7.22666371189007e-11,5.75379743850135e-11,4.41295888720106e-11,3.24265059248319e-11,2.25650609309014e-11,1.45643497262427e-11,8.40882918851094e-12,4.06208400249852e-12,1.4299672557172e-12,3.30846461338297e-13,4.89386309254769e-13,1.56408219709192e-12,3.19122506198255e-12,5.03286301523076e-12,6.81010803305071e-12,8.31956725733107e-12,9.44000433378278e-12,1.0123457627742e-11,1.03792530126157e-11,1.02486907849197e-11,9.78817027430523e-12,9.05808761331173e-12,8.1228357373675e-12,7.05036029557959e-12,5.91215965073388e-12,4.77751171956697e-12,3.70503627777907e-12,2.74313904924384e-12,1.92423854628032e-12,1.26165744518403e-12,7.58060281214057e-13,4.01456645704457e-13,1.75415237890775e-13,6.26165785888588e-14,4.13002965160558e-14,9.1926466438963e-14,1.92734717074927e-13,3.21964677141295e-13,4.59188242984965e-13,5.86641846211933e-13,6.90114632106997e-13,7.62057084102707e-13,7.96696042471012e-13,7.98028310100563e-13,7.70050689880009e-13,7.18980430747251e-13,6.51034781640192e-13,5.71986902286881e-13,4.85833595575969e-13,3.98348021235506e-13,3.13526982154144e-13,2.34923192010683e-13,1.66533453693773e-13,1.10134124042816e-13,6.66133814775094e-14,3.5527136788005e-14,1.59872115546023e-14,6.21724893790088e-15,3.5527136788005e-15,6.66133814775094e-15,1.33226762955019e-14,2.22044604925031e-14,3.19744231092045e-14,4.17443857259059e-14,5.01820807130571e-14,5.6399329650958e-14,6.03961325396085e-14,6.21724893790088e-14,6.03961325396085e-14,5.72875080706581e-14,5.24025267623074e-14,4.61852778244065e-14,3.99680288865056e-14,3.28626015289046e-14,2.66453525910038e-14,1.99840144432528e-14,1.59872115546023e-14
1577.526466,1581.777114,1586.04081,1590.288122,1594.510424,1598.714768,1602.920084,1607.122555,1611.323876,1615.524147,1619.725171,1623.927255,1628.152733,1632.353367,1636.56104,1640.78451,1644.981272,1649.183005,1653.384945,1657.584466,1661.785049,1665.984038,1670.183426,1674.38446,1678.583024,1682.794662,1687.032125,1691.270044,1695.505668,1699.748383,1703.987939,1708.224373,1712.461602,1716.699903,1720.935924,1725.173562,1729.414451,1733.655278,1737.893509,1742.132162,1746.368457,1750.604912,1754.846721,1759.081598,1763.316241,1767.552182,1771.78989,1776.030996,1780.276682,1784.51876,1788.757325,1792.986045,1797.178077,1801.376961,1805.62811,1809.917666,1814.142355,1818.340216,1822.535626,1826.731866,1830.933789,1835.135447,1839.334661,1843.536544,1847.733878,1851.93669,1856.141889,1860.367189,1864.608574,1868.846836,1873.081149,1877.314826,1881.55674,1885.791275,1890.029961,1894.271574,1898.51206,1902.745527,1906.990154,1911.3088,1916.843341,1921.068278,1925.513136,1931.711186,1938.060405,1943.967255,1948.163522,1954.648776,1961.775838,1968.222145,1974.157886,1980.683557,1986.744364,1992.880847,1999.452767,2005.858755,2012.08223,2018.084667,2023.754697,2029.426515,2035.146437,2040.775296,2046.329065,2051.730946,2055.934324,2060.134367,2064.336059,2068.567697,2072.797368,2077.006617,2081.191491,2085.37654,2089.562079,2093.752107,2097.941057,2102.130977,2106.320911,2110.509238,2114.69599,2118.887106,2123.075294,2127.263397,2128.522666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.01358045915212e-06,5.78002667261934e-06,5.46108143995028e-06,5.07356637147183e-06,4.63244181569955e-06,4.15102348050311e-06,3.64092300531027e-06,3.11190122581628e-06,2.57187397911807e-06,2.02705142315907e-06,1.48210230577206e-06,9.40307591790202e-07,6.5466724308294e-07,5.01023480037333e-07,3.96903091282041e-07,3.09213863847191e-07,2.35724885833122e-07,1.74429721999658e-07,1.23935085305504e-07,8.44904091135135e-08,5.5774311169543e-08,3.60587140146862e-08,2.28939596169653e-08,1.45157206254964e-08,1.00032335748068e-08,8.37740121717445e-09,8.55709170188845e-09,9.61379553743313e-09,1.10042428502766e-08,1.24467505191461e-08,1.36074163048505e-08,1.41364440153779e-08,1.38548692518725e-08,1.28207009453263e-08,1.12418381270629e-08,9.37737354433921e-09,7.46943551455104e-09,5.69076741285812e-09,4.14636081025321e-09,2.88847701312989e-09,1.92612104044088e-09,1.24140120405514e-09,7.97366617177886e-10,5.42788258783844e-10,4.27092805566076e-10,4.09767553222196e-10,4.55997239967587e-10,5.35401945001013e-10,6.24160279016905e-10,7.03321179074123e-10,7.57392371042442e-10,7.75963293619952e-10,7.55718820855122e-10,7.00444813261925e-10,6.1893379310618e-10,5.21992005175775e-10,4.20014689694881e-10,3.21634940902982e-10,2.33233876656413e-10,1.58973501029891e-10,1.01012975761705e-10,5.97677463076707e-11,3.41597861108767e-11,2.18340900914882e-11,1.95403693226126e-11,2.37374564449055e-11,3.11857206725108e-11,3.9253267303252e-11,4.6032733180823e-11,5.04287722691288e-11,5.21409582177057e-11,5.1411541690527e-11,4.86908291463806e-11,4.44249081965609e-11,3.90081300594147e-11,3.28157501172655e-11,2.62529997741012e-11,1.9779067272907e-11,1.38757894063701e-11,8.95949980872501e-12,5.27711208064829e-12,2.85838019919993e-12,1.54365409343882e-12,1.06847863889925e-12,1.15751852547419e-12,1.5807355424613e-12,2.16671125485846e-12,2.78421730115497e-12,3.32245342349324e-12,3.69437813674267e-12,3.84847709256064e-12,3.77631259596001e-12,3.50741657939579e-12,3.09419156963031e-12,2.59747778841302e-12,2.07300843158009e-12,1.5674128661658e-12,1.11555209514336e-12,7.38076266770804e-13,4.47419878923938e-13,2.44027020812609e-13,1.21236354289067e-13,6.63913368725844e-14,6.3504757008559e-14,9.43689570931383e-14,1.42774680966795e-13,1.94511073914327e-13,2.38919994899334e-13,2.69118061169138e-13,2.82218692859715e-13,2.77999845366139e-13,2.59570143157362e-13,2.30704344517108e-13,1.95621296938953e-13,1.59205981731247e-13,1.24122934153093e-13,9.25926002537381e-14,6.55031584528842e-14,4.37427871702312e-14,2.70894418008538e-14,1.53210777398272e-14,7.99360577730113e-15,6.88338275267597e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2028.22778,2033.123887,2037.779307,2042.839756,2048.464641,2052.731702,2056.942953,2061.146931,2065.343803,2069.536115,2073.728622,2077.921166,2082.122706,2086.314125,2090.507242,2094.701382,2098.903496,2103.098871,2107.294956,2111.504077,2115.69895,2119.889517,2124.080666,2128.279734,2132.46923,2136.682741,2140.913372,2145.141408,2149.341314,2153.538691,2157.749973,2161.948712,2166.148753,2170.348144,2174.547635,2178.746337,2182.957901,2187.157373,2191.363207,2195.561793,2199.76638,2203.970181,2208.17236,2212.373248,2216.620485,2220.86293,2225.106641,2229.343077,2233.580922,2237.821246,2242.063574,2246.305219,2250.545052,2254.785519,2259.023743,2263.260008,2267.499189,2271.734633,2275.977031,2280.20159,2284.415654,2288.619095,2292.821883,2297.025433,2301.239748,2305.44802,2309.654351,2313.857535,2318.064357,2322.266337,2326.469634,2330.66841,2334.87078,2339.072648,2343.277579,2347.481539,2351.68251,2355.88942,2360.090506,2364.29552,2368.499796,2372.704392,2376.907387,2381.108274,2385.311411,2389.517793,2393.721536,2397.930656,2402.132142,2406.331579,2410.531786,2415.140522,2419.461893,2423.735858,2427.988469,2432.238895,2436.56189,2440.823133,2445.300341,2449.551133,2453.800898,2458.049238,2462.306268,2466.560159,2470.838554,2475.045745,2479.256547,2483.46611,2487.67188,2491.878358,2496.086651,2500.316097,2504.564097,2508.871974,2513.091127,2517.347058,2521.595189,2525.840762,2530.087625,2534.332037,2538.576485,2542.777236,2546.980124,2551.183504,2555.420856,2559.6685,2563.916229,2567.736722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.80791293492267e-06,9.56915450656126e-06,9.22531418368067e-06,8.78471998433383e-06,8.2554274476454e-06,7.64528238894613e-06,6.96212105011362e-06,6.21402303369045e-06,5.40944247107156e-06,4.55717570502223e-06,3.66620794234329e-06,2.74550144641061e-06,1.80378494962774e-06,8.49379234502123e-07,4.18001567803472e-07,2.12080318862107e-07,1.75526267298665e-07,1.54556592635302e-07,1.3219066574699e-07,1.07315961894727e-07,8.49152506088302e-08,6.66783648295421e-08,5.27130608052317e-08,4.18814327662886e-08,3.27476907813207e-08,2.47650473461647e-08,1.78077030899004e-08,1.22742653818619e-08,8.40327651907558e-09,5.98289173758815e-09,4.58652649193425e-09,3.75117448214723e-09,3.15166825970437e-09,2.71054845235597e-09,2.42413822348908e-09,2.24558305284006e-09,2.14088791139488e-09,2.08837414028551e-09,2.04723415997421e-09,1.9937449469154e-09,1.93945992599254e-09,1.89998727861962e-09,1.87383153438248e-09,1.83976855971935e-09,1.76673542462424e-09,1.63509605854983e-09,1.44960665693361e-09,1.23290200271242e-09,1.01030961374704e-09,8.02558908219453e-10,6.24960083683845e-10,4.84291051705554e-10,3.76904063514871e-10,2.93251423144625e-10,2.24495755318799e-10,1.65531810480957e-10,1.14719123089913e-10,7.2997385913709e-11,4.28215241043972e-11,2.6025626098658e-11,2.16429096866477e-11,2.57029952877019e-11,3.32611715947451e-11,4.07387457102004e-11,4.66682248401185e-11,5.08302289148332e-11,5.31830135486189e-11,5.35937960677302e-11,5.21132026420901e-11,4.91056084683805e-11,4.50979253940886e-11,4.06024103227764e-11,3.60134144727908e-11,3.15505399584026e-11,2.72664113509791e-11,2.31175079079549e-11,1.90614191097893e-11,1.5146772724961e-11,1.15314424675717e-11,8.40727487627646e-12,5.90261173272211e-12,4.03832522977154e-12,2.74114064779951e-12,1.88915549870217e-12,1.36113342819044e-12,1.06159525614657e-12,9.26148047142306e-13,9.08384478748303e-13,9.67448343658361e-13,1.05937481009732e-12,1.14752651825256e-12,1.20881082921187e-12,1.23967502929645e-12,1.2516654379624e-12,1.2569945084806e-12,1.2596590437397e-12,1.2507772595427e-12,1.21302967670545e-12,1.13509202037676e-12,1.01829655818619e-12,8.74633698799698e-13,7.23199278240827e-13,5.79314374249407e-13,4.52304860232289e-13,3.45945494473199e-13,2.60680366181987e-13,1.94289029309402e-13,1.43218770176645e-13,1.0369483049999e-13,7.21644966006352e-14,4.72955008490317e-14,2.8643754035329e-14,1.66533453693773e-14,1.15463194561016e-14,1.19904086659517e-14,1.66533453693773e-14,2.30926389122033e-14,2.95319324550292e-14,3.50830475781549e-14,3.88578058618805e-14,4.08562073062058e-14,4.08562073062058e-14,3.95239396766556e-14,3.68594044175552e-14,3.35287353436797e-14,2.95319324550292e-14,2.53130849614536e-14,2.19824158875781e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
