Row,avg_time,avg_err
WLK21,192.3841702,1.24344978758018e-15
WK20,330.2596876,1.37667655053519e-15
WLK21_CR,192.3841702,1.06581410364015e-15
WK20_CR,330.2596876,1.4210854715202e-15
JL19,865.5980082,1.14622488256444e-07
JL19_CR,865.5980082,0.000520465620124355
